,Left,Right
0,"[0.3990042209625244, 0.4202894866466522, 3.139996920253907e-07, 0.46609875559806824, 0.3875904679298401, -0.0047671617940068245, 0.5196436047554016, 0.4349445700645447, -0.00590161606669426, 0.5569934844970703, 0.50348961353302, -0.004761114250868559, 0.5870257019996643, 0.5543289184570312, -0.0030153903644531965, 0.5192228555679321, 0.5568994283676147, -0.013069385662674904, 0.5697030425071716, 0.6493167281150818, -0.019261229783296585, 0.599556028842926, 0.7038501501083374, -0.021536143496632576, 0.6217178702354431, 0.7479316592216492, -0.021756544709205627, 0.4852370619773865, 0.6103396415710449, -0.013874747790396214, 0.53202223777771, 0.7232546210289001, -0.017553020268678665, 0.5621248483657837, 0.7916006445884705, -0.02071029134094715, 0.5834681987762451, 0.841693103313446, -0.022078987210989, 0.4493999779224396, 0.6371979713439941, -0.014077738858759403, 0.47931399941444397, 0.7427554130554199, -0.019756615161895752, 0.5016911029815674, 0.800492525100708, -0.0230522733181715, 0.518875241279602, 0.8394997119903564, -0.023532651364803314, 0.41545507311820984, 0.6441594362258911, -0.013648949563503265, 0.4313296973705292, 0.7264339923858643, -0.016098501160740852, 0.4432213306427002, 0.7745406627655029, -0.01351012010127306, 0.45444226264953613, 0.81170254945755, -0.009897924028337002]",[]
1,"[0.41573965549468994, 0.47119200229644775, 2.462949453274632e-07, 0.4845190942287445, 0.43718641996383667, -0.011816579848527908, 0.5386146903038025, 0.4915633797645569, -0.01378608588129282, 0.5744744539260864, 0.5636410713195801, -0.01243992242962122, 0.6026313900947571, 0.6176214814186096, -0.010014425963163376, 0.5374696254730225, 0.624213457107544, -0.014128314331173897, 0.5892899036407471, 0.7177245020866394, -0.019248224794864655, 0.6197701096534729, 0.7732508182525635, -0.021900061517953873, 0.6422940492630005, 0.8165666460990906, -0.022677376866340637, 0.500799298286438, 0.6709315180778503, -0.011502170003950596, 0.5378941297531128, 0.7841633558273315, -0.011153277941048145, 0.5614083409309387, 0.848373293876648, -0.01251013483852148, 0.5778734683990479, 0.8934125900268555, -0.013742129318416119, 0.4640994668006897, 0.6921480298042297, -0.009645543061196804, 0.48592835664749146, 0.8006418347358704, -0.013515738770365715, 0.5017898082733154, 0.8598735928535461, -0.01775825209915638, 0.5139305591583252, 0.8972736597061157, -0.01995358243584633, 0.43031957745552063, 0.6958728432655334, -0.008134047500789165, 0.4361586570739746, 0.7857863903045654, -0.010702535510063171, 0.44141846895217896, 0.8343288898468018, -0.009851771406829357, 0.44662871956825256, 0.8676279783248901, -0.008046397939324379]",[]
2,"[0.42524200677871704, 0.49825143814086914, 1.9585289123824623e-07, 0.4973447024822235, 0.47553205490112305, -0.0038132485933601856, 0.5488333702087402, 0.540013313293457, 0.0015917414566501975, 0.5848379731178284, 0.6155861616134644, 0.009077631868422031, 0.6156536340713501, 0.6682779788970947, 0.018440917134284973, 0.5437889695167542, 0.6648793816566467, 0.01092640683054924, 0.5946666598320007, 0.7607056498527527, 0.016408797353506088, 0.622657060623169, 0.817824125289917, 0.01920723356306553, 0.643622636795044, 0.8600196242332458, 0.021899117156863213, 0.5059329271316528, 0.711698591709137, 0.015664566308259964, 0.5393199324607849, 0.820058286190033, 0.029387550428509712, 0.5594497919082642, 0.8732199668884277, 0.035087376832962036, 0.5762811303138733, 0.9070225358009338, 0.038381338119506836, 0.46979907155036926, 0.7295200824737549, 0.01929958164691925, 0.4890700876712799, 0.8273801803588867, 0.02797740511596203, 0.5011761784553528, 0.8775382041931152, 0.03083415888249874, 0.5103683471679688, 0.906582236289978, 0.032611116766929626, 0.4357970356941223, 0.7299411296844482, 0.022640569135546684, 0.43896764516830444, 0.8121027946472168, 0.030873281881213188, 0.44183874130249023, 0.8585667014122009, 0.037096936255693436, 0.44582995772361755, 0.8907518982887268, 0.04223395138978958]",[]
3,"[0.42930155992507935, 0.4901164472103119, 1.4642722589996993e-07, 0.49621549248695374, 0.4672600030899048, -0.002884652465581894, 0.5470697283744812, 0.5202937126159668, -0.0006031133816577494, 0.5814375877380371, 0.5858963131904602, 0.002966867061331868, 0.6097875833511353, 0.6329108476638794, 0.007597702089697123, 0.5419231653213501, 0.6356059908866882, -0.0018118270672857761, 0.5954703688621521, 0.7119879722595215, -0.005586449522525072, 0.6264510154724121, 0.7573027014732361, -0.007894356735050678, 0.6503294110298157, 0.7918767333030701, -0.008218894712626934, 0.5075399279594421, 0.685565173625946, -0.0028097264003008604, 0.550499439239502, 0.7881977558135986, -0.0017648424254730344, 0.5774839520454407, 0.8455455899238586, -0.0026144753210246563, 0.598807692527771, 0.8830231428146362, -0.0025816073175519705, 0.47192472219467163, 0.7093053460121155, -0.004221117123961449, 0.49352213740348816, 0.8100606799125671, -0.007136181462556124, 0.5099708437919617, 0.8626407384872437, -0.009774746373295784, 0.5247243046760559, 0.8933767080307007, -0.009826093912124634, 0.43746429681777954, 0.7122481465339661, -0.005241943523287773, 0.441862016916275, 0.7981758117675781, -0.005836618598550558, 0.4480651617050171, 0.8434799313545227, -0.002762682968750596, 0.4562903940677643, 0.8710917830467224, 0.0012617834145203233]",[]
4,"[0.4143947660923004, 0.44293180108070374, 5.457663476704511e-08, 0.481229305267334, 0.41089263558387756, -0.00565688218921423, 0.5357552170753479, 0.458474338054657, -0.005816631019115448, 0.5731572508811951, 0.5238490104675293, -0.004444692749530077, 0.6002904176712036, 0.5707910060882568, -0.002449283841997385, 0.5296334028244019, 0.5757779479026794, -0.005687796510756016, 0.5839229822158813, 0.6412047743797302, -0.011517582461237907, 0.616043746471405, 0.6742968559265137, -0.016071293503046036, 0.6409928202629089, 0.6966912150382996, -0.01838216930627823, 0.4968791604042053, 0.6289008855819702, -0.00692985812202096, 0.5403669476509094, 0.7264272570610046, -0.006510074716061354, 0.5701508522033691, 0.7736586332321167, -0.009880725294351578, 0.5936037302017212, 0.8087629675865173, -0.01304739248007536, 0.4613384008407593, 0.657713770866394, -0.008789243176579475, 0.48719102144241333, 0.764498233795166, -0.012982158921658993, 0.5061777234077454, 0.8259767293930054, -0.01945030502974987, 0.520103931427002, 0.8719887733459473, -0.024175724014639854, 0.4279923439025879, 0.6646706461906433, -0.010395553894340992, 0.42965394258499146, 0.7453228235244751, -0.014983530156314373, 0.43111616373062134, 0.7970815896987915, -0.015961062163114548, 0.43229907751083374, 0.8384416103363037, -0.01582367718219757]",[]
5,"[0.3971215784549713, 0.3977981209754944, 2.5996166641562013e-07, 0.46157634258270264, 0.3617958724498749, -0.005660769995301962, 0.5156728625297546, 0.39837145805358887, -0.009418090805411339, 0.5567560791969299, 0.4546475112438202, -0.010503437370061874, 0.5906143188476562, 0.4927540421485901, -0.011133934371173382, 0.5135358572006226, 0.5125274062156677, -0.01957789622247219, 0.5668959617614746, 0.582651674747467, -0.029585925862193108, 0.5975746512413025, 0.6179546117782593, -0.033775076270103455, 0.6209673285484314, 0.645851194858551, -0.034772247076034546, 0.48325273394584656, 0.5671805143356323, -0.020384151488542557, 0.5281217098236084, 0.6799166798591614, -0.029051020741462708, 0.5605433583259583, 0.7358633279800415, -0.032995421439409256, 0.5876240134239197, 0.7742055654525757, -0.03406662866473198, 0.4500109553337097, 0.5963071584701538, -0.020276132971048355, 0.47830909490585327, 0.7034523487091064, -0.028884636238217354, 0.5040114521980286, 0.7629493474960327, -0.0322507880628109, 0.5263839960098267, 0.8045337796211243, -0.032382234930992126, 0.41778889298439026, 0.6034426689147949, -0.019404064863920212, 0.4300267994403839, 0.6890084147453308, -0.02287762239575386, 0.4402756989002228, 0.7332899570465088, -0.019247114658355713, 0.45109033584594727, 0.7656548619270325, -0.014705713838338852]",[]
6,"[0.38864797353744507, 0.37978458404541016, 3.0229247727220354e-07, 0.45110830664634705, 0.3372128903865814, -0.007649088278412819, 0.5047208070755005, 0.3765316307544708, -0.011272825300693512, 0.5468925833702087, 0.43548309803009033, -0.011836367659270763, 0.5836811661720276, 0.46739014983177185, -0.012177613563835621, 0.5101715326309204, 0.4993140399456024, -0.016356799751520157, 0.5615842938423157, 0.580329954624176, -0.02327757701277733, 0.5905699729919434, 0.6236074566841125, -0.026329705491662025, 0.6135196089744568, 0.6568354368209839, -0.027203617617487907, 0.4787602126598358, 0.5528144240379333, -0.0161504577845335, 0.5194358229637146, 0.6720895171165466, -0.019777163863182068, 0.546886146068573, 0.7332745790481567, -0.02120591700077057, 0.5690090656280518, 0.7760378122329712, -0.021322965621948242, 0.4453335106372833, 0.5798147916793823, -0.01579466462135315, 0.47785985469818115, 0.6906881928443909, -0.02113710716366768, 0.5029053092002869, 0.7522894740104675, -0.023735137656331062, 0.52371746301651, 0.7990285158157349, -0.024503448978066444, 0.41194790601730347, 0.5863074064254761, -0.015129780396819115, 0.42871055006980896, 0.6727664470672607, -0.017828907817602158, 0.4402976632118225, 0.7200385332107544, -0.014704113826155663, 0.4519302248954773, 0.7583210468292236, -0.011154084466397762]",[]
7,"[0.3936830461025238, 0.40683701634407043, 1.4946064652576752e-07, 0.4567159116268158, 0.3603026866912842, 0.004171342123299837, 0.5119805932044983, 0.3979913592338562, 0.008057684637606144, 0.5537070035934448, 0.45566362142562866, 0.013387179002165794, 0.5878966450691223, 0.49268659949302673, 0.020423701032996178, 0.5153965950012207, 0.5280246734619141, 0.0017802378861233592, 0.5652807950973511, 0.6002472639083862, 0.0010454356670379639, 0.5926348567008972, 0.6302562355995178, 0.003084134543314576, 0.6126747727394104, 0.6499736309051514, 0.0069250138476490974, 0.48727425932884216, 0.5887399315834045, 0.0014279013266786933, 0.5354071855545044, 0.6985600590705872, 0.0007022736826911569, 0.5656396150588989, 0.7467421293258667, 0.003734875237569213, 0.5889730453491211, 0.7764074802398682, 0.008978056721389294, 0.4550427198410034, 0.6220604181289673, 0.002192028099671006, 0.48799121379852295, 0.726077675819397, 0.0025822531897574663, 0.5120132565498352, 0.7768884897232056, 0.006752521265298128, 0.531251847743988, 0.8105975389480591, 0.012576599605381489, 0.4222518801689148, 0.6284992098808289, 0.004115426912903786, 0.43864157795906067, 0.7085344791412354, 0.012420927174389362, 0.45113351941108704, 0.7470188140869141, 0.023386279121041298, 0.4615570902824402, 0.7715876698493958, 0.03323374688625336]",[]
8,"[0.4117296636104584, 0.4553605318069458, 1.274999874567584e-07, 0.4784753620624542, 0.40945330262184143, 0.001955861458554864, 0.5354522466659546, 0.4523640275001526, 0.008768828585743904, 0.5763265490531921, 0.5115762948989868, 0.016855232417583466, 0.6081668138504028, 0.5495425462722778, 0.02643200382590294, 0.5372281074523926, 0.5903216600418091, 0.012213164009153843, 0.5904176235198975, 0.649496853351593, 0.014024494215846062, 0.620713472366333, 0.672207236289978, 0.013688093051314354, 0.6426225900650024, 0.6863769292831421, 0.014914567582309246, 0.5073328614234924, 0.6509843468666077, 0.012556269764900208, 0.5556226968765259, 0.7598878145217896, 0.017740236595273018, 0.5841444730758667, 0.8153457641601562, 0.017584392800927162, 0.6053289771080017, 0.856544554233551, 0.018221678212285042, 0.4734494388103485, 0.6803407073020935, 0.012677637860178947, 0.5028880834579468, 0.789146900177002, 0.013512044213712215, 0.5231723189353943, 0.851699948310852, 0.009731866419315338, 0.5386263728141785, 0.8973665833473206, 0.00841771624982357, 0.4392574727535248, 0.6839920282363892, 0.01384047232568264, 0.448653906583786, 0.7693484425544739, 0.01901727169752121, 0.45319032669067383, 0.819553792476654, 0.02438107691705227, 0.4575960338115692, 0.8557611703872681, 0.029075801372528076]",[]
9,"[0.4266199767589569, 0.49453645944595337, 1.37333259431216e-07, 0.4946085214614868, 0.4568147361278534, -0.005044738296419382, 0.5477646589279175, 0.5044331550598145, -0.0015916958218440413, 0.5863503813743591, 0.5711614489555359, 0.003041641553863883, 0.6184730529785156, 0.6161386370658875, 0.009247886016964912, 0.5501894950866699, 0.6448695659637451, 0.011263450607657433, 0.6024163961410522, 0.7154721617698669, 0.011907573789358139, 0.6345494389533997, 0.7575562596321106, 0.009710152633488178, 0.6591081619262695, 0.7884808778762817, 0.008736890740692616, 0.5164501070976257, 0.6990169286727905, 0.012390388175845146, 0.5578365325927734, 0.7977259159088135, 0.019928710535168648, 0.5839076638221741, 0.8526639938354492, 0.020701896399259567, 0.6034584045410156, 0.8896474838256836, 0.02116086147725582, 0.47986480593681335, 0.7236859202384949, 0.011786563321948051, 0.5054383873939514, 0.8212661743164062, 0.014395279809832573, 0.5206212997436523, 0.8709862232208252, 0.013554038479924202, 0.5329166650772095, 0.9046165943145752, 0.013500921428203583, 0.4414909780025482, 0.726938784122467, 0.010579400695860386, 0.44665414094924927, 0.8093061447143555, 0.013588459230959415, 0.45350292325019836, 0.8489347100257874, 0.017585542052984238, 0.46057814359664917, 0.8762616515159607, 0.021539241075515747]",[]
