,Left,Right
0,[],"[0.3886018693447113, 0.3191760778427124, 5.376913350119139e-07, 0.3931000530719757, 0.3888777494430542, -0.024866687133908272, 0.40407639741897583, 0.4758678078651428, -0.02822261117398739, 0.4125562012195587, 0.5446879267692566, -0.02757221646606922, 0.4221614599227905, 0.6053612232208252, -0.02559514530003071, 0.43318459391593933, 0.4650614261627197, 0.013116065412759781, 0.44987931847572327, 0.5325116515159607, 0.02401396632194519, 0.4589497148990631, 0.5834417939186096, 0.026882661506533623, 0.4637907147407532, 0.6170319318771362, 0.02822084166109562, 0.4259950816631317, 0.45705699920654297, 0.02845051698386669, 0.4400670528411865, 0.5236937999725342, 0.045775242149829865, 0.4474585950374603, 0.5741578340530396, 0.04575500637292862, 0.4508696496486664, 0.6172516345977783, 0.043593790382146835, 0.41531363129615784, 0.45208266377449036, 0.04061301425099373, 0.4250142574310303, 0.5149137377738953, 0.057647332549095154, 0.431026816368103, 0.5619372129440308, 0.05925152078270912, 0.43475309014320374, 0.6039942502975464, 0.05715327709913254, 0.40140146017074585, 0.4488241672515869, 0.04951617494225502, 0.4093102216720581, 0.5043220520019531, 0.06431762129068375, 0.413948655128479, 0.5402628183364868, 0.07059848308563232, 0.4173651933670044, 0.5686720609664917, 0.07337658852338791]"
1,"[0.3805282711982727, 0.3190085291862488, 1.9068367862473679e-07, 0.3813251852989197, 0.37252742052078247, 0.005506145302206278, 0.3920912742614746, 0.4403612017631531, 0.008020937442779541, 0.39879125356674194, 0.4894363284111023, 0.00774273881688714, 0.40439876914024353, 0.5258675217628479, 0.007146889343857765, 0.4169665277004242, 0.45773082971572876, 0.008430015295743942, 0.4293668270111084, 0.5301175117492676, 0.0031267248559743166, 0.4363867938518524, 0.5817205905914307, -0.0019497767789289355, 0.44059687852859497, 0.6211906671524048, -0.005285185296088457, 0.42081382870674133, 0.4593128263950348, 0.0009707895223982632, 0.43497663736343384, 0.534875750541687, -0.003670290345326066, 0.44169044494628906, 0.5866005420684814, -0.008927853778004646, 0.44566434621810913, 0.6270154714584351, -0.012290027923882008, 0.4167764186859131, 0.46091189980506897, -0.006890299264341593, 0.43073150515556335, 0.5387065410614014, -0.011085323058068752, 0.4368550777435303, 0.5894917845726013, -0.013822155073285103, 0.4406417906284332, 0.6295662522315979, -0.015219738706946373, 0.4061441123485565, 0.46567243337631226, -0.014666280709207058, 0.41605082154273987, 0.5330932140350342, -0.017414117231965065, 0.4222220182418823, 0.5767449140548706, -0.017347427085042, 0.42626693844795227, 0.612019956111908, -0.016872486099600792]",[]
2,[],"[0.4338676631450653, 0.5188307166099548, 3.8453433148788463e-07, 0.4427969455718994, 0.5666220784187317, -0.023801565170288086, 0.46345284581184387, 0.6384817957878113, -0.02800656110048294, 0.4826812744140625, 0.6971091032028198, -0.027727602049708366, 0.4987926185131073, 0.744829535484314, -0.02607293426990509, 0.4966368079185486, 0.6411111950874329, -0.004694173112511635, 0.5261499881744385, 0.7017397880554199, -0.007578475866466761, 0.5452245473861694, 0.744872510433197, -0.012869964353740215, 0.5590730905532837, 0.7775910496711731, -0.016410553827881813, 0.49504151940345764, 0.6460862159729004, 0.006910244002938271, 0.5192593336105347, 0.7089701294898987, 0.006519691087305546, 0.536152720451355, 0.7541847825050354, -0.0014032863546162844, 0.5485547184944153, 0.7971615791320801, -0.007250367663800716, 0.4866856336593628, 0.6517195701599121, 0.01628975011408329, 0.506434977054596, 0.7116525173187256, 0.014945849776268005, 0.5205633044242859, 0.7555110454559326, 0.008177277632057667, 0.5316566228866577, 0.7989314794540405, 0.0032488959841430187, 0.4748276174068451, 0.6550754904747009, 0.023681018501520157, 0.48871949315071106, 0.7062284350395203, 0.02271205000579357, 0.49619460105895996, 0.7391344904899597, 0.02148257941007614, 0.5003172159194946, 0.769797146320343, 0.020978622138500214]"
3,[],"[0.43053704500198364, 0.517246663570404, 3.8995759155113774e-07, 0.42243272066116333, 0.5687954425811768, -0.042187921702861786, 0.43015730381011963, 0.6595532894134521, -0.053599901497364044, 0.44216209650039673, 0.7357275485992432, -0.055211786180734634, 0.45387035608291626, 0.8010935187339783, -0.05482393130660057, 0.4819134473800659, 0.6870529651641846, -0.02990587241947651, 0.5054128170013428, 0.7693418264389038, -0.036446768790483475, 0.5213878154754639, 0.8250530958175659, -0.0446588397026062, 0.5326694846153259, 0.8666324615478516, -0.049744173884391785, 0.48952552676200867, 0.6843382120132446, -0.006921824999153614, 0.5205459594726562, 0.7584695816040039, -0.011816090904176235, 0.5441449880599976, 0.8138351440429688, -0.0221474077552557, 0.5630591511726379, 0.8571172952651978, -0.029283735901117325, 0.49014851450920105, 0.6827437877655029, 0.013940042816102505, 0.5194723010063171, 0.7527565360069275, 0.009799023158848286, 0.5416121482849121, 0.7996470332145691, 0.0016485137166455388, 0.5591927766799927, 0.8432425856590271, -0.003828848246484995, 0.48599088191986084, 0.6827837228775024, 0.03173312172293663, 0.5089187622070312, 0.7402582764625549, 0.029268182814121246, 0.5255881547927856, 0.7777200937271118, 0.026203228160738945, 0.53871089220047, 0.8105361461639404, 0.024626288563013077]"
4,"[0.40274935960769653, 0.46577367186546326, 2.5257318725380173e-07, 0.4097699820995331, 0.5260235071182251, -0.00505136838182807, 0.42046353220939636, 0.6057040691375732, -0.007982650771737099, 0.4277934432029724, 0.6672053933143616, -0.011208729818463326, 0.4371974468231201, 0.7141106128692627, -0.0144254295155406, 0.4499266743659973, 0.6250270009040833, -0.004770367871969938, 0.4729369580745697, 0.6982660293579102, -0.015426838770508766, 0.48911044001579285, 0.7517126202583313, -0.02393306791782379, 0.5003271698951721, 0.7931802272796631, -0.029747245833277702, 0.4498092532157898, 0.6215184330940247, -0.009388463571667671, 0.47505301237106323, 0.6952635645866394, -0.02029084973037243, 0.4916621446609497, 0.7509629726409912, -0.030619438737630844, 0.5039620399475098, 0.7984422445297241, -0.03720829635858536, 0.44177329540252686, 0.6158941388130188, -0.014667674899101257, 0.4646475315093994, 0.6894912719726562, -0.025806542485952377, 0.4792330265045166, 0.7429890632629395, -0.03253571316599846, 0.4904235005378723, 0.7874807119369507, -0.03606194630265236, 0.4265167713165283, 0.606803297996521, -0.020272357389330864, 0.44028240442276, 0.6665915846824646, -0.028962373733520508, 0.44921234250068665, 0.7075085639953613, -0.03143956884741783, 0.45600634813308716, 0.74233078956604, -0.03217153623700142]",[]
5,"[0.4320608079433441, 0.5202186107635498, 2.1676036965345702e-07, 0.44254645705223083, 0.575626790523529, -0.009317739866673946, 0.4566638171672821, 0.6579378247261047, -0.012818512506783009, 0.46894875168800354, 0.7220511436462402, -0.015106303617358208, 0.48102837800979614, 0.7706340551376343, -0.017060445621609688, 0.4837525188922882, 0.66778165102005, -0.008331632241606712, 0.512126088142395, 0.7350547313690186, -0.019063590094447136, 0.5365910530090332, 0.7780791521072388, -0.027804691344499588, 0.5589405298233032, 0.806979238986969, -0.033470991998910904, 0.48272696137428284, 0.6718248724937439, -0.00915596541017294, 0.5087711215019226, 0.7476815581321716, -0.01976686343550682, 0.5332106351852417, 0.7965760231018066, -0.03066374361515045, 0.5560693740844727, 0.8357062935829163, -0.03773781657218933, 0.4769042134284973, 0.6707136631011963, -0.010594413615763187, 0.5005068182945251, 0.7453810572624207, -0.021175846457481384, 0.5239275097846985, 0.7932555675506592, -0.029104972258210182, 0.5459290742874146, 0.8322131633758545, -0.03374164551496506, 0.46641483902931213, 0.6637006402015686, -0.012422450818121433, 0.48267969489097595, 0.721657395362854, -0.020134316757321358, 0.4980272054672241, 0.7587212920188904, -0.02263183332979679, 0.5128535628318787, 0.7896096706390381, -0.023574963212013245]",[]
6,"[0.4200996160507202, 0.5143445730209351, 2.9223366482256097e-07, 0.44546109437942505, 0.5446262955665588, 0.0057287150993943214, 0.47367358207702637, 0.5966782569885254, 0.00591982901096344, 0.4916827380657196, 0.6392233967781067, 0.0029843871016055346, 0.5062977075576782, 0.6742771863937378, -0.0003847423940896988, 0.4960416555404663, 0.5964230895042419, 0.0018186222296208143, 0.5279250144958496, 0.669589102268219, -0.010149549692869186, 0.5486872792243958, 0.7281540632247925, -0.01797061786055565, 0.5629967451095581, 0.7741315364837646, -0.02208205871284008, 0.49714505672454834, 0.5984826683998108, -0.008440117351710796, 0.5325960516929626, 0.6796040534973145, -0.020975960418581963, 0.5555986166000366, 0.7410396933555603, -0.02895987220108509, 0.5738411545753479, 0.7926768064498901, -0.03277114778757095, 0.4912719428539276, 0.6097054481506348, -0.019071582704782486, 0.5290071368217468, 0.6852540373802185, -0.028975961729884148, 0.5517584085464478, 0.7405261993408203, -0.03413271903991699, 0.5688247084617615, 0.7857006788253784, -0.035780612379312515, 0.479475736618042, 0.6289016604423523, -0.029631048440933228, 0.5119513273239136, 0.6835235357284546, -0.03542456030845642, 0.5314886569976807, 0.7213364839553833, -0.03699010983109474, 0.5460045337677002, 0.7548301219940186, -0.037028223276138306]",[]
7,[],"[0.4197823405265808, 0.5625798106193542, 3.7164164723435533e-07, 0.4258907735347748, 0.6115089058876038, -0.023248909041285515, 0.45722758769989014, 0.667259693145752, -0.03338421881198883, 0.4878179132938385, 0.7007924914360046, -0.03809639438986778, 0.5098559856414795, 0.7217147350311279, -0.04166281968355179, 0.4788796305656433, 0.6495663523674011, -0.03949468582868576, 0.5204362869262695, 0.7124727368354797, -0.055705901235342026, 0.5445641875267029, 0.7513098120689392, -0.06352094560861588, 0.5616744756698608, 0.7789762616157532, -0.06697562336921692, 0.4872918128967285, 0.6356818079948425, -0.031887177377939224, 0.5240957736968994, 0.7113839387893677, -0.048516660928726196, 0.5462859272956848, 0.7595306038856506, -0.055202338844537735, 0.5629712343215942, 0.7989346981048584, -0.05761507898569107, 0.49110662937164307, 0.6313478350639343, -0.02495102398097515, 0.5245968103408813, 0.7043700218200684, -0.03801273927092552, 0.544761598110199, 0.7511997818946838, -0.042926207184791565, 0.5607668161392212, 0.7896018028259277, -0.044218018651008606, 0.49143996834754944, 0.6352362632751465, -0.019402140751481056, 0.5157120227813721, 0.695108950138092, -0.028811998665332794, 0.5311450958251953, 0.7340519428253174, -0.03214103356003761, 0.5438350439071655, 0.7665262818336487, -0.032906703650951385]"
8,[],"[0.4102661609649658, 0.5268808603286743, 3.7333552427298855e-07, 0.4110812246799469, 0.5984745025634766, -0.025743216276168823, 0.4439465403556824, 0.6742460131645203, -0.03331437334418297, 0.47888973355293274, 0.7187206745147705, -0.03522472456097603, 0.5049660801887512, 0.7526460886001587, -0.035506777465343475, 0.46576550602912903, 0.6556761860847473, -0.031560905277729034, 0.5052685737609863, 0.7261459231376648, -0.045955583453178406, 0.5329245924949646, 0.7725211381912231, -0.054220009595155716, 0.5540553331375122, 0.8047516345977783, -0.05844040587544441, 0.4788958430290222, 0.6300219893455505, -0.021975848823785782, 0.5153342485427856, 0.7015231847763062, -0.03591622784733772, 0.540713906288147, 0.7503249645233154, -0.04222774878144264, 0.5610262751579285, 0.791728138923645, -0.044813189655542374, 0.48608508706092834, 0.6149658560752869, -0.013888317160308361, 0.5174534916877747, 0.6860181093215942, -0.025156334042549133, 0.5377181172370911, 0.7352025508880615, -0.027667321264743805, 0.554731011390686, 0.7760038375854492, -0.02721521630883217, 0.4881180226802826, 0.6085957288742065, -0.007926001213490963, 0.5121272802352905, 0.6721694469451904, -0.016131438314914703, 0.5276663303375244, 0.7159621119499207, -0.01752997189760208, 0.5403987169265747, 0.752398669719696, -0.01674879714846611]"
9,"[0.4217776656150818, 0.5649486780166626, 2.957723097551934e-07, 0.44896459579467773, 0.623199462890625, 0.0015139670576900244, 0.48266392946243286, 0.6848756670951843, 0.00043230148730799556, 0.5056229829788208, 0.7326804399490356, -0.002558769192546606, 0.5246717929840088, 0.772409200668335, -0.006133074406534433, 0.498176634311676, 0.6861969828605652, -0.0017123142024502158, 0.5229724049568176, 0.7516337037086487, -0.015350954607129097, 0.544718861579895, 0.7993098497390747, -0.026910806074738503, 0.5639815330505371, 0.8387295007705688, -0.03503115475177765, 0.49760398268699646, 0.6760752201080322, -0.010929816402494907, 0.5259783864021301, 0.7416744828224182, -0.022871356457471848, 0.5510938763618469, 0.7911096215248108, -0.0331890732049942, 0.5751787424087524, 0.8391236066818237, -0.040929876267910004, 0.49309563636779785, 0.6643112897872925, -0.020717302337288857, 0.519623875617981, 0.7252999544143677, -0.031300339847803116, 0.5384985208511353, 0.7680765390396118, -0.03517353534698486, 0.5573086738586426, 0.8077543377876282, -0.03782514110207558, 0.48407578468322754, 0.6535833477973938, -0.03091125562787056, 0.5046521425247192, 0.6961150765419006, -0.03932161629199982, 0.519090473651886, 0.7258433699607849, -0.04037579149007797, 0.5327720642089844, 0.7548040747642517, -0.04103204607963562]",[]
