,Left,Right
0,"[0.38210201263427734, 0.3347805142402649, 3.6251839219403337e-07, 0.45795777440071106, 0.2419109344482422, 0.017739806324243546, 0.5191170573234558, 0.2613503336906433, 0.03169400990009308, 0.5657023191452026, 0.3097950220108032, 0.04470494017004967, 0.6022330522537231, 0.33974289894104004, 0.05915678292512894, 0.561569333076477, 0.4535461366176605, 0.0396127812564373, 0.6163142323493958, 0.5688444972038269, 0.05503425747156143, 0.6457242369651794, 0.635486364364624, 0.06189410760998726, 0.6673988699913025, 0.6880979537963867, 0.06642355024814606, 0.5338342785835266, 0.533647894859314, 0.035610176622867584, 0.6001957654953003, 0.6511850357055664, 0.05104147642850876, 0.6353140473365784, 0.7187511920928955, 0.05556130036711693, 0.6618634462356567, 0.772362470626831, 0.05803097411990166, 0.5020187497138977, 0.5776458978652954, 0.03227180987596512, 0.5638366341590881, 0.6811346411705017, 0.04734712466597557, 0.599599301815033, 0.741208016872406, 0.052650097757577896, 0.6249072551727295, 0.7925432324409485, 0.05458579584956169, 0.46110981702804565, 0.6049624085426331, 0.03007328137755394, 0.5099695920944214, 0.6895590424537659, 0.048525940626859665, 0.5369750261306763, 0.7393544316291809, 0.06059947982430458, 0.5596970319747925, 0.7784944176673889, 0.06807614117860794]",[]
1,"[0.3821932375431061, 0.33388638496398926, 3.77390563244262e-07, 0.4578990638256073, 0.2399187982082367, 0.014298494905233383, 0.5193445682525635, 0.26063793897628784, 0.026286853477358818, 0.5662620663642883, 0.3101523816585541, 0.03762301057577133, 0.6029430627822876, 0.3409797251224518, 0.050145868211984634, 0.5611401796340942, 0.4514312148094177, 0.03496033698320389, 0.6159114241600037, 0.5674574375152588, 0.04812762886285782, 0.6453633308410645, 0.6348826289176941, 0.05334671586751938, 0.6670874357223511, 0.688185453414917, 0.05681955814361572, 0.5334585905075073, 0.5320442318916321, 0.03144512325525284, 0.5995241403579712, 0.6496524810791016, 0.045714836567640305, 0.6351683139801025, 0.7179771065711975, 0.048930294811725616, 0.6618289947509766, 0.7722529172897339, 0.05028025805950165, 0.5013956427574158, 0.576758086681366, 0.02832215093076229, 0.5636260509490967, 0.679864227771759, 0.04193762689828873, 0.5997070074081421, 0.7402174472808838, 0.045772735029459, 0.6250649690628052, 0.7915903925895691, 0.04662368446588516, 0.4609640836715698, 0.6043752431869507, 0.02604905143380165, 0.5098410844802856, 0.6885455846786499, 0.04248132184147835, 0.5373528599739075, 0.7383589148521423, 0.05316097289323807, 0.5603611469268799, 0.7776607871055603, 0.059709805995225906]",[]
2,"[0.38218140602111816, 0.3362060487270355, 3.531308436777181e-07, 0.45707833766937256, 0.24168509244918823, 0.01528747659176588, 0.5179529786109924, 0.26029130816459656, 0.02791968360543251, 0.5646791458129883, 0.30679601430892944, 0.03956713527441025, 0.6011178493499756, 0.3373074531555176, 0.052423082292079926, 0.561436653137207, 0.4544166624546051, 0.03651169687509537, 0.6162827610969543, 0.5688212513923645, 0.04963274672627449, 0.6457772254943848, 0.6353307962417603, 0.05497259646654129, 0.6675519347190857, 0.6881742477416992, 0.0586564838886261, 0.5340056419372559, 0.533997654914856, 0.032521750777959824, 0.599469780921936, 0.6510180234909058, 0.04680031165480614, 0.6348718404769897, 0.7188733816146851, 0.05058392509818077, 0.660888671875, 0.7734825611114502, 0.052511028945446014, 0.5022391080856323, 0.5785989761352539, 0.028793543577194214, 0.5639505982398987, 0.6818833947181702, 0.04217175766825676, 0.5996555685997009, 0.7421086430549622, 0.04623851180076599, 0.6248475313186646, 0.7930437326431274, 0.04753914475440979, 0.46228840947151184, 0.6053246259689331, 0.025936417281627655, 0.5102174878120422, 0.6900231838226318, 0.041908133774995804, 0.5374981760978699, 0.7397274971008301, 0.052357763051986694, 0.5601587295532227, 0.7782124280929565, 0.05899371951818466]",[]
3,"[0.3828708529472351, 0.3344317674636841, 3.5889434002456255e-07, 0.457933247089386, 0.24059641361236572, 0.013828608207404613, 0.5192810297012329, 0.26099762320518494, 0.025737231597304344, 0.5662940740585327, 0.3090823292732239, 0.03667725250124931, 0.6026480793952942, 0.3382367789745331, 0.048762064427137375, 0.5620282292366028, 0.45369645953178406, 0.03569216653704643, 0.6170316338539124, 0.5670929551124573, 0.04737367108464241, 0.6459105014801025, 0.6347637176513672, 0.05131613835692406, 0.6671956777572632, 0.688723623752594, 0.05402514338493347, 0.5351309180259705, 0.5335477590560913, 0.0317596010863781, 0.5998188853263855, 0.6495509147644043, 0.045700669288635254, 0.6344579458236694, 0.7179880738258362, 0.048846933990716934, 0.6600465774536133, 0.7732759714126587, 0.05011816695332527, 0.5033004879951477, 0.5785444974899292, 0.027796056121587753, 0.5643457174301147, 0.6802685260772705, 0.04070634767413139, 0.5995056629180908, 0.7408473491668701, 0.04437752440571785, 0.6242541670799255, 0.7925053834915161, 0.04522418603301048, 0.46310460567474365, 0.6057022213935852, 0.024471377953886986, 0.5106475353240967, 0.6898527145385742, 0.03982939198613167, 0.5378115177154541, 0.7392018437385559, 0.05005018040537834, 0.5601813793182373, 0.7777175903320312, 0.05644109845161438]",[]
4,"[0.3810299038887024, 0.33352047204971313, 3.599964202294359e-07, 0.45642542839050293, 0.23890164494514465, 0.013842487707734108, 0.5185886025428772, 0.25945961475372314, 0.025992296636104584, 0.565923810005188, 0.30819839239120483, 0.037318769842386246, 0.6025883555412292, 0.34043943881988525, 0.049812935292720795, 0.5608230829238892, 0.4525110423564911, 0.03482777997851372, 0.6158173084259033, 0.5674802660942078, 0.04688473790884018, 0.6452754735946655, 0.6347370743751526, 0.05139685422182083, 0.6669924259185791, 0.688048243522644, 0.05454161763191223, 0.5331840515136719, 0.5325875878334045, 0.030994821339845657, 0.5988496541976929, 0.6499733924865723, 0.04463673755526543, 0.6346972584724426, 0.7183744311332703, 0.047595102339982986, 0.6610875129699707, 0.7734789848327637, 0.04885484650731087, 0.5010614395141602, 0.5775402784347534, 0.027287347242236137, 0.5632606744766235, 0.6811432242393494, 0.039657264947891235, 0.599376916885376, 0.742036759853363, 0.042750801891088486, 0.6248720288276672, 0.7933773994445801, 0.0434182845056057, 0.4613945484161377, 0.6043446660041809, 0.024366028606891632, 0.5095047950744629, 0.6892338991165161, 0.03926035016775131, 0.5370426774024963, 0.7390837073326111, 0.04899860918521881, 0.5598679780960083, 0.77791827917099, 0.05514916405081749]",[]
5,"[0.3816506266593933, 0.33371132612228394, 3.693148755701259e-07, 0.45626482367515564, 0.23828282952308655, 0.01122730877250433, 0.5182685852050781, 0.2586102783679962, 0.02181980200111866, 0.5659001469612122, 0.30780500173568726, 0.03191087022423744, 0.6028151512145996, 0.3378250002861023, 0.0431801937520504, 0.5617722272872925, 0.45255398750305176, 0.03208533674478531, 0.6169706583023071, 0.566501259803772, 0.0426352396607399, 0.6458415985107422, 0.6345710754394531, 0.045936793088912964, 0.6671174764633179, 0.689110279083252, 0.04822517931461334, 0.5347582101821899, 0.5331588983535767, 0.028977924957871437, 0.5996805429458618, 0.6492196321487427, 0.04215669631958008, 0.6345518827438354, 0.7179169654846191, 0.04488629102706909, 0.6601396799087524, 0.7734158635139465, 0.04579409211874008, 0.5027717351913452, 0.5785014033317566, 0.025697940960526466, 0.5641034841537476, 0.6801921129226685, 0.03777572885155678, 0.599459707736969, 0.74095618724823, 0.04103873670101166, 0.624203622341156, 0.7925838828086853, 0.04160109907388687, 0.4629141092300415, 0.6057651042938232, 0.022840704768896103, 0.5105708837509155, 0.6899339556694031, 0.037184033542871475, 0.5377166271209717, 0.7393530607223511, 0.04680968448519707, 0.5601119995117188, 0.7780635952949524, 0.052825216203927994]",[]
6,"[0.3811313509941101, 0.333365797996521, 3.6050968788003956e-07, 0.4562802314758301, 0.23849570751190186, 0.013133136555552483, 0.5184645056724548, 0.25889939069747925, 0.024827277287840843, 0.566011369228363, 0.3079823851585388, 0.03581579774618149, 0.6027118563652039, 0.34018123149871826, 0.04796183854341507, 0.5605951547622681, 0.4524534344673157, 0.03345438465476036, 0.6156123280525208, 0.5676144361495972, 0.044947464019060135, 0.645195722579956, 0.6347695589065552, 0.04919537156820297, 0.6670692563056946, 0.6879134774208069, 0.052197396755218506, 0.5329973101615906, 0.5326476693153381, 0.02978675067424774, 0.5986506938934326, 0.6499946117401123, 0.04291345924139023, 0.6346243619918823, 0.7183437347412109, 0.04574056714773178, 0.6610946655273438, 0.7733981013298035, 0.04695623740553856, 0.5008956789970398, 0.5777803063392639, 0.02622961811721325, 0.5632002949714661, 0.6812286376953125, 0.038158293813467026, 0.5993555188179016, 0.7419971227645874, 0.041211653500795364, 0.6248863339424133, 0.7931371331214905, 0.04192270338535309, 0.46144264936447144, 0.604525625705719, 0.023401755839586258, 0.5095292329788208, 0.6892837285995483, 0.03784487023949623, 0.5370484590530396, 0.7390038967132568, 0.04743276908993721, 0.5598119497299194, 0.7777509689331055, 0.05355712026357651]",[]
7,"[0.38195300102233887, 0.33414405584335327, 3.6855664120594156e-07, 0.4564453661441803, 0.2390788495540619, 0.011570213362574577, 0.5183672308921814, 0.2592306435108185, 0.022271767258644104, 0.565858006477356, 0.3078143298625946, 0.032328907400369644, 0.6026445627212524, 0.337697833776474, 0.04352094978094101, 0.5619024634361267, 0.45257285237312317, 0.03274970501661301, 0.6169995069503784, 0.5664573311805725, 0.04340086132287979, 0.6457811594009399, 0.6345497369766235, 0.04667253419756889, 0.6669735908508301, 0.6890611052513123, 0.04894139990210533, 0.5349860191345215, 0.5328878164291382, 0.02941201813519001, 0.5997905731201172, 0.6490795016288757, 0.04283188655972481, 0.6345407366752625, 0.7178314924240112, 0.04552589729428291, 0.659996747970581, 0.7733604311943054, 0.046362172812223434, 0.5030593276023865, 0.578267514705658, 0.025888124480843544, 0.5643198490142822, 0.6802179217338562, 0.03818409889936447, 0.5995780229568481, 0.7410249710083008, 0.04143066331744194, 0.6241778135299683, 0.7926254868507385, 0.041926540434360504, 0.4631619453430176, 0.6058259010314941, 0.02279800921678543, 0.5108311176300049, 0.6900506019592285, 0.03737025707960129, 0.5379343032836914, 0.7394973635673523, 0.04711316525936127, 0.5602552890777588, 0.7781562209129333, 0.053169988095760345]",[]
8,"[0.3811367154121399, 0.3334634006023407, 3.601915352646756e-07, 0.45660117268562317, 0.23886853456497192, 0.013950961641967297, 0.5187848210334778, 0.2596096396446228, 0.026201317086815834, 0.5661702156066895, 0.3083338737487793, 0.037622034549713135, 0.6027513742446899, 0.34081733226776123, 0.05019120126962662, 0.560819149017334, 0.45221078395843506, 0.03507380560040474, 0.6158276796340942, 0.5673247575759888, 0.04726176708936691, 0.6452809572219849, 0.6346492171287537, 0.05182386562228203, 0.6670289039611816, 0.6879766583442688, 0.05499398708343506, 0.5332003831863403, 0.5323913097381592, 0.031291548162698746, 0.5988477468490601, 0.6498937606811523, 0.0451488234102726, 0.6346138715744019, 0.7183428406715393, 0.04813477396965027, 0.6609858274459839, 0.7734846472740173, 0.04938049614429474, 0.5010810494422913, 0.5774412155151367, 0.027649303898215294, 0.5632797479629517, 0.6809954643249512, 0.040235258638858795, 0.5993616580963135, 0.7419317364692688, 0.04331332817673683, 0.6248533725738525, 0.7933402061462402, 0.043919190764427185, 0.46145451068878174, 0.6042755842208862, 0.02480531483888626, 0.5094758868217468, 0.6891588568687439, 0.03991136699914932, 0.5369498133659363, 0.7390239834785461, 0.049688518047332764, 0.5597073435783386, 0.7778996229171753, 0.055824581533670425]",[]
9,"[0.38164475560188293, 0.3337192237377167, 3.692940424571134e-07, 0.45626136660575867, 0.23829549551010132, 0.011244314722716808, 0.5182689428329468, 0.2586197555065155, 0.021848201751708984, 0.5658994317054749, 0.30780771374702454, 0.031949471682310104, 0.6028140783309937, 0.3378243148326874, 0.04322998598217964, 0.5617679953575134, 0.4525606036186218, 0.032116297632455826, 0.6169682145118713, 0.5665080547332764, 0.04268330708146095, 0.645840048789978, 0.6345751881599426, 0.04599510878324509, 0.6671168208122253, 0.689110517501831, 0.04829014465212822, 0.5347528457641602, 0.5331639051437378, 0.029009642079472542, 0.5996800065040588, 0.6492248177528381, 0.0422004796564579, 0.6345502734184265, 0.7179183959960938, 0.04493660107254982, 0.660140335559845, 0.7734162211418152, 0.045849692076444626, 0.502768337726593, 0.5785040259361267, 0.025732021778821945, 0.564099907875061, 0.6801915764808655, 0.037824831902980804, 0.5994563102722168, 0.7409539818763733, 0.04109466075897217, 0.6242015361785889, 0.7925848960876465, 0.04166106879711151, 0.4629087448120117, 0.605767011642456, 0.02287866361439228, 0.5105688571929932, 0.6899327039718628, 0.03724156692624092, 0.5377147197723389, 0.7393530011177063, 0.04687722399830818, 0.5601090788841248, 0.7780643701553345, 0.052898116409778595]",[]
