,Left,Right
0,"[0.4562053978443146, 0.721091628074646, -3.323682733480382e-07, 0.4892280101776123, 0.6759117245674133, -0.010143300518393517, 0.5216242074966431, 0.6501480340957642, -0.01915382780134678, 0.5400494933128357, 0.6288567185401917, -0.02755763940513134, 0.5517488121986389, 0.6064509153366089, -0.035729553550481796, 0.5463186502456665, 0.7716559171676636, -0.015206382609903812, 0.5582098960876465, 0.7727928757667542, -0.021536078304052353, 0.5456979274749756, 0.7423536777496338, -0.028467321768403053, 0.5291446447372437, 0.7094886302947998, -0.031995825469493866, 0.5239943265914917, 0.8180512189865112, -0.015178101137280464, 0.5272853374481201, 0.8201414346694946, -0.014829615131020546, 0.5169497728347778, 0.7987552285194397, -0.018651772290468216, 0.5045920610427856, 0.7763777375221252, -0.023387843742966652, 0.49848124384880066, 0.8414433002471924, -0.015163404867053032, 0.49969109892845154, 0.8452755212783813, -0.013751726597547531, 0.49249711632728577, 0.8300662636756897, -0.014150532893836498, 0.4814712405204773, 0.8090416193008423, -0.016582082957029343, 0.47299230098724365, 0.8515644073486328, -0.015960613265633583, 0.47284218668937683, 0.8542940616607666, -0.014361410401761532, 0.4675182104110718, 0.8409425616264343, -0.009112193249166012, 0.4601403474807739, 0.8224021196365356, -0.005560743156820536]",[]
1,[],"[0.47306889295578003, 0.7166357040405273, -2.8501716542450595e-07, 0.4986250698566437, 0.6776246428489685, -0.016811206936836243, 0.5225688815116882, 0.6552636623382568, -0.03213000297546387, 0.5376525521278381, 0.6351032257080078, -0.04613906517624855, 0.5533095598220825, 0.6123066544532776, -0.05972420424222946, 0.5504961609840393, 0.7759082317352295, -0.02614729292690754, 0.5529100298881531, 0.7731584906578064, -0.041124094277620316, 0.5429635643959045, 0.7362544536590576, -0.05411835387349129, 0.5310825109481812, 0.7011271119117737, -0.06200700253248215, 0.5287079811096191, 0.8131577372550964, -0.02705925516784191, 0.5245086550712585, 0.8153601288795471, -0.03636118769645691, 0.5137516856193542, 0.7925655841827393, -0.04397301748394966, 0.5039005279541016, 0.7714099884033203, -0.05056726932525635, 0.5041875243186951, 0.8288726806640625, -0.028965098783373833, 0.5000730156898499, 0.8368229866027832, -0.03768094629049301, 0.4917603135108948, 0.8209877610206604, -0.038984935730695724, 0.48297223448753357, 0.8006223440170288, -0.04050287976861, 0.4787178039550781, 0.8333646059036255, -0.03229694813489914, 0.47588735818862915, 0.8425750732421875, -0.039343271404504776, 0.47038477659225464, 0.8300750851631165, -0.036591753363609314, 0.46545296907424927, 0.8121374845504761, -0.03380156680941582]"
2,[],"[0.4456332325935364, 0.7100066542625427, -2.5307014084319235e-07, 0.4658660590648651, 0.6457565426826477, -0.01275926548987627, 0.48612716794013977, 0.6005725860595703, -0.02772422507405281, 0.49551063776016235, 0.5563461780548096, -0.040887441486120224, 0.49966517090797424, 0.5168675184249878, -0.05379081889986992, 0.5514038801193237, 0.716063380241394, -0.03135812282562256, 0.5496541261672974, 0.7055507302284241, -0.032111573964357376, 0.5261362195014954, 0.6776248216629028, -0.03304475173354149, 0.5105054974555969, 0.6600886583328247, -0.03545776382088661, 0.5292810797691345, 0.7751029133796692, -0.03210543841123581, 0.5244825482368469, 0.76836097240448, -0.028403794392943382, 0.5050932168960571, 0.7438371181488037, -0.02969803661108017, 0.49076685309410095, 0.7279335260391235, -0.035148750990629196, 0.49865150451660156, 0.8104026317596436, -0.031028490513563156, 0.48688793182373047, 0.8042582869529724, -0.02618834562599659, 0.47059568762779236, 0.7820376753807068, -0.025164460763335228, 0.4590693414211273, 0.7620550394058228, -0.029626108705997467, 0.4679791331291199, 0.8279545903205872, -0.030899589881300926, 0.4517958164215088, 0.8208750486373901, -0.026237836107611656, 0.43905365467071533, 0.7991581559181213, -0.020637745037674904, 0.430357426404953, 0.7792773246765137, -0.019185105338692665]"
3,"[0.3911557197570801, 0.7376402616500854, -4.112572753456334e-07, 0.42635783553123474, 0.6639972925186157, 0.013990531675517559, 0.45852717757225037, 0.6288981437683105, 0.020307675004005432, 0.48506423830986023, 0.6032524108886719, 0.02397690899670124, 0.49929773807525635, 0.5727585554122925, 0.027455035597085953, 0.5225505828857422, 0.7502940893173218, 0.02844097651541233, 0.5335568785667419, 0.7358870506286621, 0.04875470697879791, 0.5119637250900269, 0.7070608139038086, 0.05520130693912506, 0.49295327067375183, 0.6926875710487366, 0.0568246990442276, 0.5055550336837769, 0.8163268566131592, 0.025524746626615524, 0.5199176073074341, 0.8045586943626404, 0.0507519468665123, 0.501275897026062, 0.775947093963623, 0.05367419496178627, 0.48282212018966675, 0.7600054740905762, 0.050624117255210876, 0.48048579692840576, 0.8544092774391174, 0.024936024099588394, 0.4953423738479614, 0.8481982350349426, 0.04938732832670212, 0.4819950759410858, 0.825798749923706, 0.05202363803982735, 0.4656253755092621, 0.8091021180152893, 0.04770542308688164, 0.45165759325027466, 0.877860963344574, 0.025408053770661354, 0.4700263440608978, 0.8685312867164612, 0.0475865975022316, 0.46123912930488586, 0.8459146618843079, 0.058397725224494934, 0.4482668936252594, 0.8259321451187134, 0.0625869557261467]",[]
4,[],"[0.45053762197494507, 0.6963871717453003, -2.4477921556353976e-07, 0.47047144174575806, 0.6247144341468811, -0.020363699644804, 0.4906083345413208, 0.5803105235099792, -0.04157300293445587, 0.5043963193893433, 0.5443517565727234, -0.05887522175908089, 0.5101191997528076, 0.5137341022491455, -0.07521004974842072, 0.561476469039917, 0.6991192102432251, -0.04870607703924179, 0.558027982711792, 0.6996769905090332, -0.05538909137248993, 0.536267101764679, 0.6802195906639099, -0.0567607507109642, 0.5206533074378967, 0.6619774699211121, -0.05934197083115578, 0.5442342162132263, 0.7679585218429565, -0.046446043998003006, 0.537361204624176, 0.7617721557617188, -0.0479014627635479, 0.5173637866973877, 0.7378472089767456, -0.049087028950452805, 0.5028203725814819, 0.7223102450370789, -0.054687295109033585, 0.5173056721687317, 0.8135828971862793, -0.042631346732378006, 0.5013264417648315, 0.7982650399208069, -0.04284372180700302, 0.4845666289329529, 0.7741323709487915, -0.04216223210096359, 0.4717027544975281, 0.7545852065086365, -0.04719219729304314, 0.48666054010391235, 0.843183696269989, -0.04031016305088997, 0.46406248211860657, 0.8248129487037659, -0.04276648536324501, 0.4497319459915161, 0.7962610721588135, -0.04132682457566261, 0.44205552339553833, 0.7734283208847046, -0.04212793707847595]"
5,"[0.46096065640449524, 0.6536545157432556, -4.0258768763123953e-07, 0.49577927589416504, 0.5843492746353149, -0.0202666986733675, 0.5394969582557678, 0.5447402000427246, -0.029715992510318756, 0.5711386799812317, 0.5221644043922424, -0.03475882485508919, 0.5927437543869019, 0.4984511435031891, -0.03739326819777489, 0.5721151232719421, 0.6857320666313171, -0.019897544756531715, 0.5839328765869141, 0.6641201972961426, -0.020427435636520386, 0.5610398054122925, 0.6312460899353027, -0.02261061780154705, 0.5432448387145996, 0.6197687387466431, -0.024665959179401398, 0.5528190732002258, 0.7286611795425415, -0.011491580866277218, 0.5599985122680664, 0.6948730945587158, -0.008878813125193119, 0.542107880115509, 0.6652153134346008, -0.01116049475967884, 0.5277549028396606, 0.653907060623169, -0.015528605319559574, 0.5305038690567017, 0.7492280006408691, -0.003231399692595005, 0.5374532341957092, 0.7183381915092468, -0.0003342588315717876, 0.5249820351600647, 0.6931290626525879, -5.5852979130577296e-05, 0.5125709772109985, 0.6781977415084839, -0.002583869965746999, 0.5097776055335999, 0.7569160461425781, 0.003939689602702856, 0.516712486743927, 0.7342745065689087, 0.006527796387672424, 0.5067622661590576, 0.7117904424667358, 0.011253150179982185, 0.49693888425827026, 0.6993481516838074, 0.014125548303127289]",[]
6,"[0.4882415533065796, 0.6018648147583008, -3.994504425008927e-07, 0.5254077315330505, 0.5454551577568054, -0.02040700614452362, 0.56230628490448, 0.5205300450325012, -0.03159789741039276, 0.5882930159568787, 0.5216469168663025, -0.039432525634765625, 0.6052853465080261, 0.5429658889770508, -0.045019689947366714, 0.5829491019248962, 0.6648754477500916, -0.025717688724398613, 0.5928204655647278, 0.6553979516029358, -0.035067055374383926, 0.5776250958442688, 0.6157724261283875, -0.039896126836538315, 0.5583015084266663, 0.5822581648826599, -0.042098671197891235, 0.55754154920578, 0.7130521535873413, -0.02207731269299984, 0.5600616335868835, 0.6929590702056885, -0.03341595083475113, 0.5421645045280457, 0.6631990075111389, -0.040748462080955505, 0.5236021876335144, 0.6402154564857483, -0.04515086114406586, 0.5300077199935913, 0.7370536923408508, -0.01881752908229828, 0.5218048095703125, 0.721082329750061, -0.03381211310625076, 0.5034501552581787, 0.6937743425369263, -0.03621260076761246, 0.484319806098938, 0.6680855751037598, -0.03545721247792244, 0.5025359988212585, 0.7469388246536255, -0.016330286860466003, 0.49283599853515625, 0.7375790476799011, -0.030555952340364456, 0.4780142307281494, 0.7101963758468628, -0.029793977737426758, 0.46467119455337524, 0.684367299079895, -0.025947725400328636]","[0.41428184509277344, 0.3904537260532379, 2.2008195799116947e-07, 0.45385247468948364, 0.4001109302043915, -0.003267176216468215, 0.49220696091651917, 0.42545926570892334, -0.007704061921685934, 0.5200385451316833, 0.44422587752342224, -0.010963739827275276, 0.5429123640060425, 0.4533996284008026, -0.013181757181882858, 0.47850826382637024, 0.43695032596588135, -0.018500808626413345, 0.49452608823776245, 0.5134912133216858, -0.02768753096461296, 0.5047503113746643, 0.5387983918190002, -0.030553186312317848, 0.5117759704589844, 0.5423286557197571, -0.03006868250668049, 0.45921942591667175, 0.4473274350166321, -0.01915813982486725, 0.4803696870803833, 0.5273022055625916, -0.02540341019630432, 0.4918556213378906, 0.5485711097717285, -0.023620083928108215, 0.4966674745082855, 0.5502710938453674, -0.021394118666648865, 0.4416593015193939, 0.4639025926589966, -0.019121019169688225, 0.4604000747203827, 0.5360580682754517, -0.02091299183666706, 0.47240203619003296, 0.5537100434303284, -0.013580050319433212, 0.47906965017318726, 0.5564117431640625, -0.008114997297525406, 0.4257647693157196, 0.4808802306652069, -0.01923256739974022, 0.44354182481765747, 0.5364904999732971, -0.017002910375595093, 0.45326995849609375, 0.5522711873054504, -0.009536972269415855, 0.4585709869861603, 0.556016743183136, -0.0036922686267644167]"
7,"[0.473256915807724, 0.6009601354598999, -3.4491867495489714e-07, 0.5252068638801575, 0.5390137434005737, -0.017993828281760216, 0.5691721439361572, 0.5584856867790222, -0.031049029901623726, 0.5941547751426697, 0.6286145448684692, -0.03840189054608345, 0.5994440913200378, 0.6875153183937073, -0.04284114018082619, 0.5691530108451843, 0.6476903557777405, -0.051166702061891556, 0.6022083163261414, 0.683872401714325, -0.05933874472975731, 0.5868549346923828, 0.6518716216087341, -0.05627264827489853, 0.5688626170158386, 0.6207970976829529, -0.0539495088160038, 0.5469663143157959, 0.7081130146980286, -0.045257072895765305, 0.5764819979667664, 0.7168152928352356, -0.0529453381896019, 0.5651388764381409, 0.6852527260780334, -0.04877661168575287, 0.5503575801849365, 0.6615827083587646, -0.04760494828224182, 0.5231316685676575, 0.7455112338066101, -0.03771676495671272, 0.5465691089630127, 0.7472701072692871, -0.04150725528597832, 0.5409387946128845, 0.7195612788200378, -0.03235488384962082, 0.5280735492706299, 0.6963590979576111, -0.028560422360897064, 0.5000376105308533, 0.767367959022522, -0.030952822417020798, 0.5145723223686218, 0.7629944682121277, -0.03422003611922264, 0.5132145285606384, 0.7386495471000671, -0.028772154822945595, 0.5065218806266785, 0.7214694023132324, -0.025151092559099197]",[]
8,"[0.43407154083251953, 0.6596550941467285, -3.1823608992453956e-07, 0.46848776936531067, 0.5900658369064331, -0.015256267040967941, 0.5038115382194519, 0.5616025328636169, -0.023214034736156464, 0.5298776030540466, 0.5449607968330383, -0.028417540714144707, 0.5496655106544495, 0.5332674384117126, -0.03182733431458473, 0.5395680665969849, 0.7059289216995239, -0.00668583158403635, 0.5386088490486145, 0.6981790661811829, -0.0031768607441335917, 0.5164840817451477, 0.6721619367599487, -0.00515218498185277, 0.49650079011917114, 0.6516097784042358, -0.007011312060058117, 0.5101569294929504, 0.7593345642089844, -0.001568948500789702, 0.511340320110321, 0.7406482696533203, 0.005867396481335163, 0.49605345726013184, 0.7178869247436523, 0.0008666053763590753, 0.480797678232193, 0.7010822892189026, -0.006093989126384258, 0.4792711138725281, 0.7822328805923462, 0.003490667324513197, 0.47987058758735657, 0.7660058736801147, 0.009817738085985184, 0.4704451560974121, 0.747628390789032, 0.00757222343236208, 0.45833998918533325, 0.7299156188964844, 0.002582164714112878, 0.449067622423172, 0.7908040285110474, 0.0076117366552352905, 0.44836223125457764, 0.7789327502250671, 0.013098509050905704, 0.4410030245780945, 0.7618847489356995, 0.017559008672833443, 0.4325968027114868, 0.7443311214447021, 0.01953633688390255]",[]
9,"[0.463556706905365, 0.6349087953567505, -3.790397045122518e-07, 0.5186769366264343, 0.5981273055076599, -0.01520528830587864, 0.5613202452659607, 0.6132646203041077, -0.0237236637622118, 0.5913144946098328, 0.6467055678367615, -0.02856932207942009, 0.6126889586448669, 0.6778489947319031, -0.030857425183057785, 0.5615357756614685, 0.7406748533248901, -0.025447620078921318, 0.5764226913452148, 0.7639068961143494, -0.02975759655237198, 0.5623330473899841, 0.7352230548858643, -0.030725734308362007, 0.5471835136413574, 0.7033058404922485, -0.03093940205872059, 0.5299599170684814, 0.7909192442893982, -0.02089126966893673, 0.5419268012046814, 0.7998697757720947, -0.021149108186364174, 0.5324395895004272, 0.7724030017852783, -0.022038452327251434, 0.522392749786377, 0.7438786029815674, -0.024995561689138412, 0.49866345524787903, 0.8147434592247009, -0.015840543434023857, 0.5068138837814331, 0.815239429473877, -0.01620783843100071, 0.5015275478363037, 0.7914344668388367, -0.013363881036639214, 0.4931069016456604, 0.7661612629890442, -0.013899399898946285, 0.47022545337677, 0.8222952485084534, -0.011500533670186996, 0.4733031690120697, 0.8186045289039612, -0.01133068185299635, 0.4713844954967499, 0.793855607509613, -0.006047829985618591, 0.4666285812854767, 0.7696448564529419, -0.002452221466228366]",[]
