,Left,Right
0,[],"[0.4439474642276764, 0.3808918595314026, 3.2625257517793216e-07, 0.4310975670814514, 0.4244072735309601, -0.01169839408248663, 0.43658509850502014, 0.486274391412735, -0.022041387856006622, 0.4487595558166504, 0.5466776490211487, -0.02891029231250286, 0.45439690351486206, 0.5927495956420898, -0.0348823182284832, 0.4657667279243469, 0.49893906712532043, -0.039677850902080536, 0.4714481830596924, 0.6095053553581238, -0.05629125237464905, 0.45545655488967896, 0.6534725427627563, -0.062093403190374374, 0.44000130891799927, 0.6751121282577515, -0.0625816211104393, 0.48800620436668396, 0.49489137530326843, -0.03617321327328682, 0.4851993918418884, 0.6129153966903687, -0.05133053660392761, 0.4650803804397583, 0.6601574420928955, -0.05286271870136261, 0.44703325629234314, 0.6828644275665283, -0.0515846386551857, 0.5013774633407593, 0.49280381202697754, -0.03187573701143265, 0.505455732345581, 0.5972988605499268, -0.04142871871590614, 0.48844438791275024, 0.64801025390625, -0.04111063852906227, 0.4725952744483948, 0.6765370965003967, -0.039554107934236526, 0.5086905360221863, 0.49035677313804626, -0.027775466442108154, 0.5205014944076538, 0.5697463750839233, -0.032530974596738815, 0.5158492922782898, 0.6149734258651733, -0.031400587409734726, 0.5085015892982483, 0.6428911685943604, -0.029221851378679276]"
1,"[0.46709924936294556, 0.4147884249687195, 1.5155119115206617e-07, 0.49339985847473145, 0.4485244154930115, 0.011235350742936134, 0.5132457613945007, 0.4986642599105835, 0.007829024456441402, 0.5210685133934021, 0.5456675291061401, 0.00044403327046893537, 0.5219964981079102, 0.586678147315979, -0.007858588360249996, 0.5409039258956909, 0.49157822132110596, -0.008217636495828629, 0.5440061092376709, 0.5692263841629028, -0.019577713683247566, 0.5321345329284668, 0.6120604872703552, -0.02559415064752102, 0.5205095410346985, 0.6379179358482361, -0.028984319418668747, 0.5310394763946533, 0.49336495995521545, -0.021171916276216507, 0.5312138199806213, 0.578470766544342, -0.031074553728103638, 0.5145555138587952, 0.6208823919296265, -0.034223753958940506, 0.4995879828929901, 0.6429930925369263, -0.03657211363315582, 0.5151957273483276, 0.4962213635444641, -0.032972514629364014, 0.5121855139732361, 0.5772920250892639, -0.041771192103624344, 0.49480992555618286, 0.6143420934677124, -0.04146213084459305, 0.4797590970993042, 0.6311951279640198, -0.040760479867458344, 0.4961128830909729, 0.5013808012008667, -0.04371583089232445, 0.49488362669944763, 0.5631687641143799, -0.04837901517748833, 0.4844202697277069, 0.5949912071228027, -0.046849168837070465, 0.4728155732154846, 0.6125395894050598, -0.04537326097488403]",[]
2,[],"[0.49554815888404846, 0.44919681549072266, 3.704343214394612e-07, 0.46066707372665405, 0.46066921949386597, -0.021786559373140335, 0.43474990129470825, 0.5121387243270874, -0.036645106971263885, 0.42384424805641174, 0.5687315464019775, -0.04573604464530945, 0.40993717312812805, 0.6138048768043518, -0.0538938045501709, 0.466663122177124, 0.5725477337837219, -0.04910065606236458, 0.4330897629261017, 0.635614812374115, -0.06842474639415741, 0.4033801257610321, 0.6597462892532349, -0.07696589082479477, 0.37999337911605835, 0.6703931093215942, -0.08048538118600845, 0.4886760413646698, 0.5983364582061768, -0.041340287774801254, 0.4486757218837738, 0.6717871427536011, -0.05977976322174072, 0.41398996114730835, 0.6875479817390442, -0.06261072307825089, 0.38847219944000244, 0.6887060403823853, -0.06226566061377525, 0.5000410079956055, 0.6127786040306091, -0.03355202078819275, 0.4640271067619324, 0.6809751391410828, -0.04877724498510361, 0.4304191470146179, 0.6982086896896362, -0.050631873309612274, 0.4054526388645172, 0.7005434036254883, -0.04947507381439209, 0.5053287148475647, 0.6158867478370667, -0.02647355943918228, 0.47445422410964966, 0.674019992351532, -0.03801066055893898, 0.4473978281021118, 0.6927300691604614, -0.04040919989347458, 0.4265241026878357, 0.6988331079483032, -0.039777033030986786]"
3,[],"[0.4395664632320404, 0.40394678711891174, 2.959798166557448e-07, 0.4353896379470825, 0.4430052638053894, -0.017549676820635796, 0.4446747899055481, 0.5028402209281921, -0.031634021550416946, 0.4543120265007019, 0.5601859092712402, -0.04183684289455414, 0.45849138498306274, 0.607053279876709, -0.05102619156241417, 0.4764336347579956, 0.5090862512588501, -0.04318782687187195, 0.4850970506668091, 0.603624165058136, -0.062425851821899414, 0.47436872124671936, 0.6544934511184692, -0.07090310752391815, 0.4607865512371063, 0.6849148273468018, -0.07421088218688965, 0.4918028712272644, 0.5037127733230591, -0.03899051994085312, 0.4978480339050293, 0.6114513874053955, -0.05655427649617195, 0.48489487171173096, 0.6631795167922974, -0.060421835631132126, 0.47046640515327454, 0.6941820383071899, -0.06155535578727722, 0.4992097318172455, 0.5039658546447754, -0.034819867461919785, 0.5032836198806763, 0.6043926477432251, -0.04808957874774933, 0.49038612842559814, 0.653388500213623, -0.0497000589966774, 0.4762813448905945, 0.6847265958786011, -0.04951516166329384, 0.49943241477012634, 0.5057562589645386, -0.031425267457962036, 0.4996620714664459, 0.5886997580528259, -0.04063582792878151, 0.4897732436656952, 0.6351056694984436, -0.0422707237303257, 0.47866716980934143, 0.6650781631469727, -0.04211903363466263]"
4,"[0.4837702810764313, 0.4236668646335602, 2.1262275140543352e-07, 0.4929066300392151, 0.4457964301109314, -0.004123486578464508, 0.5025875568389893, 0.4776369333267212, -0.010582522489130497, 0.5053653717041016, 0.506645679473877, -0.016691284254193306, 0.5047796964645386, 0.5321442484855652, -0.02320033684372902, 0.5181844234466553, 0.46757879853248596, -0.017954153940081596, 0.5285777449607849, 0.4996977150440216, -0.030531015247106552, 0.5309202075004578, 0.5314391255378723, -0.038925159722566605, 0.5290959477424622, 0.5573536157608032, -0.04384199529886246, 0.5142225027084351, 0.46373093128204346, -0.021070679649710655, 0.5228918790817261, 0.5027139782905579, -0.032442741096019745, 0.5230594277381897, 0.5364845991134644, -0.03819779306650162, 0.5198705196380615, 0.5652991533279419, -0.041781846433877945, 0.5052633285522461, 0.4623343050479889, -0.02408592402935028, 0.5142830610275269, 0.5023863315582275, -0.03431757912039757, 0.5132290124893188, 0.5338587760925293, -0.037308789789676666, 0.509347677230835, 0.5608430504798889, -0.03853144124150276, 0.4930320382118225, 0.46259403228759766, -0.027143381536006927, 0.49657028913497925, 0.4950186610221863, -0.03492962196469307, 0.49657168984413147, 0.520215630531311, -0.03668241202831268, 0.4949573278427124, 0.5423484444618225, -0.03731122985482216]",[]
5,"[0.49663785099983215, 0.43407413363456726, 1.869556172096054e-07, 0.5110906958580017, 0.44794589281082153, -0.001881574746221304, 0.5233917832374573, 0.4780671298503876, -0.005783619824796915, 0.5291515588760376, 0.5059154629707336, -0.009567570872604847, 0.5316358208656311, 0.5290789604187012, -0.013626495376229286, 0.5314866900444031, 0.4810756742954254, -0.011221038177609444, 0.5430548191070557, 0.5094642639160156, -0.019175641238689423, 0.5497251152992249, 0.5335384011268616, -0.024392636492848396, 0.5539921522140503, 0.552786111831665, -0.027576962485909462, 0.5249408483505249, 0.4835788607597351, -0.01436056848615408, 0.5338164567947388, 0.5227966904640198, -0.021055903285741806, 0.5372323393821716, 0.5516529083251953, -0.024799853563308716, 0.5383110046386719, 0.5756472945213318, -0.027355359867215157, 0.5148822665214539, 0.4866032600402832, -0.017295049503445625, 0.5198178887367249, 0.5271531343460083, -0.023551644757390022, 0.5203160047531128, 0.5561318397521973, -0.025378894060850143, 0.5191996097564697, 0.5798692107200623, -0.026290178298950195, 0.5022514462471008, 0.48879721760749817, -0.020189160481095314, 0.5041901469230652, 0.520957887172699, -0.0250296238809824, 0.504262387752533, 0.5443873405456543, -0.025553254410624504, 0.5034521222114563, 0.5641538500785828, -0.025481583550572395]",[]
6,"[0.4726420044898987, 0.3954218924045563, 3.0286579999483365e-07, 0.4833429753780365, 0.45705854892730713, 0.009874553419649601, 0.483633428812027, 0.534044623374939, 0.0049755629152059555, 0.4762609601020813, 0.5970457792282104, -0.00441685551777482, 0.4645945727825165, 0.6499775052070618, -0.014991174452006817, 0.49760523438453674, 0.5647745728492737, -0.011783676221966743, 0.49311360716819763, 0.6557936072349548, -0.02684660442173481, 0.48198401927948, 0.7104817032814026, -0.03376650810241699, 0.4691857397556305, 0.7503378391265869, -0.03726140409708023, 0.4948442876338959, 0.5579854249954224, -0.02609117515385151, 0.4806807339191437, 0.6585835218429565, -0.042085565626621246, 0.4597817063331604, 0.7083455920219421, -0.04702889546751976, 0.44076967239379883, 0.7403069138526917, -0.04921559616923332, 0.485743910074234, 0.5450948476791382, -0.03958502411842346, 0.45281338691711426, 0.636067807674408, -0.055405229330062866, 0.42128679156303406, 0.6678999662399292, -0.057026591151952744, 0.3970223367214203, 0.6807723045349121, -0.05550675466656685, 0.4716697335243225, 0.5270652174949646, -0.0518658310174942, 0.44537508487701416, 0.5993937849998474, -0.06176305189728737, 0.41985589265823364, 0.6317343711853027, -0.06166102737188339, 0.3982582986354828, 0.6473218202590942, -0.06003309041261673]",[]
7,"[0.46347689628601074, 0.39213523268699646, 3.4209148225272656e-07, 0.47622042894363403, 0.4598614275455475, 0.007831682451069355, 0.4784824252128601, 0.5433855056762695, 0.001526427804492414, 0.47216325998306274, 0.6096843481063843, -0.0090012913569808, 0.45844656229019165, 0.6645521521568298, -0.02035297453403473, 0.49852877855300903, 0.5762587189674377, -0.014630514197051525, 0.48750412464141846, 0.6780571937561035, -0.034596141427755356, 0.4679918587207794, 0.7331796884536743, -0.04499492794275284, 0.4480658173561096, 0.7655267715454102, -0.04999615252017975, 0.4955484867095947, 0.5675835013389587, -0.029027754440903664, 0.47979021072387695, 0.6761313080787659, -0.0484502874314785, 0.45227065682411194, 0.725318431854248, -0.056022997945547104, 0.4270514249801636, 0.7516900300979614, -0.05947791785001755, 0.4845414459705353, 0.5511359572410583, -0.04283416271209717, 0.4537910521030426, 0.6433177590370178, -0.062083516269922256, 0.41861075162887573, 0.6774884462356567, -0.06603563576936722, 0.39037907123565674, 0.691820502281189, -0.06565912067890167, 0.46740400791168213, 0.5278759598731995, -0.05553411319851875, 0.4395427107810974, 0.5976442694664001, -0.0685303583741188, 0.41202646493911743, 0.6275987029075623, -0.069845050573349, 0.3885675370693207, 0.6404832601547241, -0.06869160383939743]",[]
8,[],"[0.45518791675567627, 0.35554787516593933, 4.991860578229534e-07, 0.43543267250061035, 0.36017489433288574, -0.04017546400427818, 0.42575308680534363, 0.38323044776916504, -0.06734513491392136, 0.4194631278514862, 0.3998395502567291, -0.08758116513490677, 0.4126964807510376, 0.40474528074264526, -0.10737679153680801, 0.4568420350551605, 0.47243380546569824, -0.06562288850545883, 0.43598124384880066, 0.5643354058265686, -0.0901620090007782, 0.4134216606616974, 0.6033854484558105, -0.10469628125429153, 0.3929249942302704, 0.6245632767677307, -0.11251851171255112, 0.4726351797580719, 0.49129602313041687, -0.052741099148988724, 0.45059388875961304, 0.5896497368812561, -0.07524096220731735, 0.42397040128707886, 0.6281198263168335, -0.08544857054948807, 0.39968061447143555, 0.6458587646484375, -0.09112362563610077, 0.4814221262931824, 0.5050902366638184, -0.04117293655872345, 0.4670752286911011, 0.597930371761322, -0.055035050958395004, 0.4448056221008301, 0.6368238925933838, -0.06180849298834801, 0.4227157235145569, 0.6597928404808044, -0.06594983488321304, 0.4861193001270294, 0.512474000453949, -0.03262966498732567, 0.4812852144241333, 0.5844951868057251, -0.039434973150491714, 0.46702486276626587, 0.6235502362251282, -0.042952071875333786, 0.4515642523765564, 0.6471167802810669, -0.04544951766729355]"
9,"[0.42196041345596313, 0.3660402297973633, 2.294433727456635e-07, 0.42126351594924927, 0.41231828927993774, 0.007172342389822006, 0.4301058351993561, 0.4776041805744171, 0.0045116739347577095, 0.4345339834690094, 0.5347059965133667, -0.0012086702045053244, 0.4317852258682251, 0.5829312801361084, -0.006844852585345507, 0.45470815896987915, 0.5051975250244141, -0.008243449963629246, 0.44197186827659607, 0.6058886647224426, -0.021222587674856186, 0.4191865921020508, 0.6469184160232544, -0.027366451919078827, 0.39928027987480164, 0.6668534278869629, -0.029297253116965294, 0.4606538414955139, 0.5058954954147339, -0.01762528344988823, 0.4483236074447632, 0.6224872469902039, -0.03153716027736664, 0.4204995334148407, 0.6643097400665283, -0.03456202894449234, 0.3967847228050232, 0.6780939102172852, -0.03420630097389221, 0.45781978964805603, 0.5065041780471802, -0.026450449600815773, 0.44596102833747864, 0.620452344417572, -0.03687387332320213, 0.4189487397670746, 0.6603614687919617, -0.037232495844364166, 0.3968196511268616, 0.6739199161529541, -0.035455867648124695, 0.44840630888938904, 0.50652015209198, -0.03455096110701561, 0.43624064326286316, 0.5978016257286072, -0.04045134782791138, 0.41589343547821045, 0.6382598280906677, -0.039432596415281296, 0.39729297161102295, 0.6558355093002319, -0.03723056986927986]",[]
