,Left,Right
0,[],"[0.3898079991340637, 0.35398340225219727, 7.01426529303717e-07, 0.3875017762184143, 0.3863954246044159, -0.04792644456028938, 0.4025551676750183, 0.450032502412796, -0.06937862932682037, 0.41639283299446106, 0.5149994492530823, -0.08170834928750992, 0.42817115783691406, 0.5753874778747559, -0.09283597767353058, 0.449072927236557, 0.5126040577888489, -0.050663746893405914, 0.4569721817970276, 0.6211137771606445, -0.07254261523485184, 0.4584375321865082, 0.7008629441261292, -0.08952642977237701, 0.45837944746017456, 0.7605411410331726, -0.09896710515022278, 0.4553603529930115, 0.5162463188171387, -0.0317000187933445, 0.4629599153995514, 0.6224789619445801, -0.05285022407770157, 0.46574661135673523, 0.7029808759689331, -0.06897475570440292, 0.46707355976104736, 0.7692254781723022, -0.07828065007925034, 0.45256906747817993, 0.5184483528137207, -0.015385964885354042, 0.4617146849632263, 0.6158066391944885, -0.03203654661774635, 0.4647584557533264, 0.6887445449829102, -0.04245799407362938, 0.4647035300731659, 0.7510427236557007, -0.047835469245910645, 0.44683632254600525, 0.5177533626556396, -0.0026073462795466185, 0.45607101917266846, 0.5956490635871887, -0.013958005234599113, 0.46108874678611755, 0.6511207222938538, -0.018833784386515617, 0.4628673791885376, 0.6981908679008484, -0.020724568516016006]"
1,"[0.4057149291038513, 0.3606404662132263, 4.6531212660738674e-07, 0.43930089473724365, 0.4182668924331665, 3.2619060220895335e-05, 0.4600668251514435, 0.5050143599510193, -0.008072000928223133, 0.4667969048023224, 0.5780582427978516, -0.0172213613986969, 0.46566906571388245, 0.636894702911377, -0.028142761439085007, 0.4706415832042694, 0.5210062265396118, -0.024657683447003365, 0.4825505018234253, 0.6236417293548584, -0.04681208357214928, 0.4915657043457031, 0.7073055505752563, -0.06207381561398506, 0.49661117792129517, 0.7734859585762024, -0.07168783992528915, 0.4632687270641327, 0.5148389339447021, -0.03638673201203346, 0.4747515916824341, 0.6320154666900635, -0.05625893548130989, 0.4825301766395569, 0.7248192429542542, -0.07016129046678543, 0.4855254292488098, 0.802295982837677, -0.07930970191955566, 0.44624054431915283, 0.5056549906730652, -0.04699239879846573, 0.4602908790111542, 0.6191043257713318, -0.06378000229597092, 0.4661480188369751, 0.7070401906967163, -0.07279917597770691, 0.4668065905570984, 0.7805231809616089, -0.07855872809886932, 0.4219028055667877, 0.4905845522880554, -0.057051464915275574, 0.43174976110458374, 0.5651987791061401, -0.0702461525797844, 0.4372482895851135, 0.6241172552108765, -0.07401315122842789, 0.43848878145217896, 0.6771402359008789, -0.07600297778844833]",[]
2,"[0.45310738682746887, 0.45859286189079285, 3.2909949254644744e-07, 0.4697563648223877, 0.5138851404190063, 0.002932003466412425, 0.4885471761226654, 0.5947686433792114, -0.00014151913637761027, 0.4974726736545563, 0.6574823260307312, -0.005493572913110256, 0.5001806616783142, 0.7075322866439819, -0.011454549618065357, 0.511471688747406, 0.6299523115158081, -0.006013939622789621, 0.5145277380943298, 0.7202354669570923, -0.02080383151769638, 0.5160170793533325, 0.7886488437652588, -0.03205830603837967, 0.5163174867630005, 0.8427281379699707, -0.039277464151382446, 0.5087071061134338, 0.6253955960273743, -0.016498852521181107, 0.5102963447570801, 0.7245849370956421, -0.029323752969503403, 0.5111833214759827, 0.7963337898254395, -0.037853654474020004, 0.5111055970191956, 0.857815146446228, -0.0433274582028389, 0.4966049790382385, 0.618963360786438, -0.02717268094420433, 0.5006424784660339, 0.7180118560791016, -0.03797362372279167, 0.5016000270843506, 0.7861080169677734, -0.04146815091371536, 0.5010572671890259, 0.8431353569030762, -0.043180353939533234, 0.4768863022327423, 0.6099922060966492, -0.03797931969165802, 0.4815200865268707, 0.6888959407806396, -0.04508119449019432, 0.4828265309333801, 0.744036078453064, -0.04502016305923462, 0.482302725315094, 0.790633499622345, -0.04432780668139458]",[]
3,"[0.46878916025161743, 0.4643164873123169, 2.8272867780287925e-07, 0.47357627749443054, 0.5414530038833618, 0.0024582406040281057, 0.47860702872276306, 0.6330304145812988, 0.0011479471577331424, 0.47620657086372375, 0.6986042261123657, -0.0028307323809713125, 0.4720904231071472, 0.7510471343994141, -0.007234358228743076, 0.5075170397758484, 0.6611474752426147, 0.0025601359084248543, 0.501438319683075, 0.7506269812583923, -0.009487765841186047, 0.4944327771663666, 0.8157243132591248, -0.020323073491454124, 0.4881931245326996, 0.8665556311607361, -0.02770276740193367, 0.503805935382843, 0.6543103456497192, -0.0070151775144040585, 0.4943925738334656, 0.7517563104629517, -0.01704268902540207, 0.486592561006546, 0.8175374269485474, -0.026977883651852608, 0.47948381304740906, 0.8727468252182007, -0.03381501883268356, 0.4905802011489868, 0.6430230736732483, -0.01723874732851982, 0.48506176471710205, 0.7396084666252136, -0.026168720796704292, 0.47874560952186584, 0.8052394390106201, -0.03067711368203163, 0.47296684980392456, 0.8597660660743713, -0.033510204404592514, 0.4705367386341095, 0.6267416477203369, -0.027745375409722328, 0.46801653504371643, 0.7028688788414001, -0.03358709067106247, 0.4642837643623352, 0.7534631490707397, -0.033454153686761856, 0.4596926271915436, 0.7954726815223694, -0.03300003707408905]",[]
4,"[0.43930476903915405, 0.4004523754119873, 2.0977347503503552e-07, 0.4579237997531891, 0.46252694725990295, 0.0034204423427581787, 0.46508753299713135, 0.5497184991836548, 0.000938122917432338, 0.46380141377449036, 0.615297257900238, -0.0035084793344140053, 0.458002507686615, 0.6637365818023682, -0.007777717430144548, 0.47997406125068665, 0.6092115044593811, -0.001396753592416644, 0.4726082384586334, 0.7088009715080261, -0.011217384599149227, 0.46485739946365356, 0.7683260440826416, -0.01857597567141056, 0.45643866062164307, 0.810131311416626, -0.023007502779364586, 0.46923646330833435, 0.611466109752655, -0.009737500920891762, 0.46369099617004395, 0.7167466878890991, -0.016917362809181213, 0.4562029540538788, 0.7786372900009155, -0.02219775877892971, 0.4479897916316986, 0.8247124552726746, -0.02568294294178486, 0.4513850212097168, 0.6025674343109131, -0.018228640779852867, 0.44887420535087585, 0.7056035995483398, -0.023126745596528053, 0.4431706666946411, 0.7638685703277588, -0.0240122452378273, 0.43624335527420044, 0.8087294697761536, -0.024973494932055473, 0.4298478364944458, 0.583940327167511, -0.02678154781460762, 0.4267272651195526, 0.6596511602401733, -0.02799774706363678, 0.42318421602249146, 0.7085913419723511, -0.025150004774332047, 0.41895592212677, 0.7478192448616028, -0.023122191429138184]",[]
5,"[0.3989369869232178, 0.29874294996261597, 2.063708848254464e-07, 0.42746758460998535, 0.3797065019607544, 0.0014134800294414163, 0.42819225788116455, 0.4799911081790924, -0.006001341622322798, 0.4149206876754761, 0.5544753074645996, -0.014601736329495907, 0.4010673463344574, 0.6033563017845154, -0.02394769713282585, 0.44066140055656433, 0.5215849280357361, -0.023267587646842003, 0.45046958327293396, 0.6359529495239258, -0.04200064018368721, 0.4539586901664734, 0.714362382888794, -0.05381881073117256, 0.4557124376296997, 0.7766112089157104, -0.061489298939704895, 0.41671761870384216, 0.5172172784805298, -0.03619169816374779, 0.41284316778182983, 0.631999135017395, -0.05405315011739731, 0.41396865248680115, 0.7125376462936401, -0.06558242440223694, 0.41570591926574707, 0.7792692184448242, -0.07343477010726929, 0.3894803524017334, 0.4983835816383362, -0.04816439747810364, 0.3713851869106293, 0.6136707067489624, -0.06335968524217606, 0.3661476969718933, 0.696053147315979, -0.06971143186092377, 0.3645215630531311, 0.7634368538856506, -0.07376092672348022, 0.3635236620903015, 0.47117912769317627, -0.059583697468042374, 0.351742684841156, 0.5600711107254028, -0.07055307924747467, 0.3495578169822693, 0.625622034072876, -0.07198973000049591, 0.34924769401550293, 0.6831085085868835, -0.0723203495144844]",[]
6,[],"[0.39221906661987305, 0.3002762198448181, 4.127287809296831e-07, 0.3567368984222412, 0.3390945792198181, -0.05455307289958, 0.34851738810539246, 0.436441034078598, -0.07383198291063309, 0.3493711054325104, 0.5306178331375122, -0.08109691739082336, 0.35247310996055603, 0.6115275621414185, -0.08593013882637024, 0.4076680541038513, 0.522170901298523, -0.05766448378562927, 0.4198894500732422, 0.6351686120033264, -0.07527753710746765, 0.4278034269809723, 0.710435152053833, -0.08833351731300354, 0.43454957008361816, 0.7677898406982422, -0.09625029563903809, 0.4289857745170593, 0.5252901911735535, -0.03211542218923569, 0.4494084119796753, 0.6277074813842773, -0.048420827835798264, 0.4613623023033142, 0.7073273658752441, -0.060173824429512024, 0.4705550968647003, 0.7705737352371216, -0.067212775349617, 0.4372563660144806, 0.523734986782074, -0.009226098656654358, 0.44974642992019653, 0.6213498115539551, -0.023438626900315285, 0.4568207561969757, 0.6880958080291748, -0.03229649364948273, 0.4615427255630493, 0.7467947006225586, -0.036409925669431686, 0.436594158411026, 0.519926130771637, 0.009625095874071121, 0.4464978873729706, 0.6038309931755066, -0.0031734080985188484, 0.45374998450279236, 0.6608962416648865, -0.010087423957884312, 0.45829421281814575, 0.7093051671981812, -0.012636208906769753]"
7,"[0.427809476852417, 0.45755231380462646, 2.768749993720121e-07, 0.4057801365852356, 0.5277764201164246, -0.014527580700814724, 0.4053307771682739, 0.6149188280105591, -0.016859648749232292, 0.41208821535110474, 0.6867173314094543, -0.017728708684444427, 0.42608118057250977, 0.7414886951446533, -0.017604604363441467, 0.4592355191707611, 0.6744425892829895, 0.0008074456127360463, 0.48278042674064636, 0.7645856142044067, -0.0050371563993394375, 0.4977203607559204, 0.8217902183532715, -0.012332161888480186, 0.5097500681877136, 0.8660821318626404, -0.017244521528482437, 0.4718669652938843, 0.6687616109848022, 0.005045703612267971, 0.49448540806770325, 0.7600100040435791, -0.0003677680797409266, 0.508089542388916, 0.8201957941055298, -0.010421901009976864, 0.5196170210838318, 0.8714832067489624, -0.017339607700705528, 0.47933700680732727, 0.6586864590644836, 0.007403027266263962, 0.49974143505096436, 0.7460622191429138, 0.002333827316761017, 0.5109937191009521, 0.8010660409927368, -0.003599136136472225, 0.5201473832130432, 0.8466693758964539, -0.007221030071377754, 0.4837111830711365, 0.646767795085907, 0.008297506719827652, 0.5010547637939453, 0.7194254398345947, 0.005534084048122168, 0.5105706453323364, 0.7691017389297485, 0.004348575137555599, 0.5165507793426514, 0.8101106882095337, 0.004201408941298723]",[]
8,"[0.48019149899482727, 0.492919921875, 1.844581021259728e-07, 0.49746397137641907, 0.5595235824584961, 0.008351276628673077, 0.5090051293373108, 0.6387508511543274, 0.007176551036536694, 0.5117095112800598, 0.6999582052230835, 0.0022832900285720825, 0.5132027864456177, 0.7499805092811584, -0.002761587267741561, 0.5364817380905151, 0.6702563762664795, 0.0026295764837414026, 0.5582807064056396, 0.7579118609428406, -0.006719078402966261, 0.5694683790206909, 0.8149802684783936, -0.013258176855742931, 0.5769732594490051, 0.8598983287811279, -0.017329636961221695, 0.5295762419700623, 0.6717926859855652, -0.009738422930240631, 0.548637330532074, 0.7652753591537476, -0.01801946386694908, 0.5569334030151367, 0.8270938396453857, -0.024675030261278152, 0.5614685416221619, 0.875213623046875, -0.029067570343613625, 0.5131883025169373, 0.6692010760307312, -0.02198900654911995, 0.5264883041381836, 0.7659528255462646, -0.028422370553016663, 0.5313804149627686, 0.8270617723464966, -0.031903255730867386, 0.5344448685646057, 0.8751891851425171, -0.03458201140165329, 0.48996633291244507, 0.6636621952056885, -0.03386165201663971, 0.4966243505477905, 0.7398195862770081, -0.03768423944711685, 0.5002158284187317, 0.789506196975708, -0.037446729838848114, 0.5024679899215698, 0.8315975666046143, -0.03718246519565582]",[]
9,"[0.4771110713481903, 0.46205398440361023, 2.59964366478016e-07, 0.48254624009132385, 0.5286726355552673, -0.0027410564944148064, 0.4880913496017456, 0.6182690858840942, -0.0031395803671330214, 0.4912698566913605, 0.6864272356033325, -0.004152494948357344, 0.49097740650177, 0.7390202879905701, -0.004359344020485878, 0.5156957507133484, 0.6568794250488281, 0.0014844294637441635, 0.5144547820091248, 0.753663957118988, -0.005652218591421843, 0.5136710405349731, 0.8156607747077942, -0.01189338881522417, 0.512824296951294, 0.8633029460906982, -0.015841906890273094, 0.51604825258255, 0.65482497215271, -0.0013281512074172497, 0.5149816274642944, 0.7503119707107544, -0.007505391258746386, 0.5140533447265625, 0.8120169639587402, -0.013817504979670048, 0.5127294659614563, 0.865090548992157, -0.01798347197473049, 0.508468747138977, 0.6493687629699707, -0.004929832648485899, 0.5083677768707275, 0.7405484914779663, -0.00899813324213028, 0.5076261758804321, 0.7980100512504578, -0.010639586485922337, 0.5063804388046265, 0.8465092182159424, -0.011813322082161903, 0.49608197808265686, 0.6407714486122131, -0.009268971160054207, 0.49575358629226685, 0.711302638053894, -0.009927595034241676, 0.4949800670146942, 0.7582530975341797, -0.007940102368593216, 0.4930759370326996, 0.7967181205749512, -0.006320001091808081]",[]
