,Left,Right
0,"[0.4442674219608307, 0.6266735196113586, 1.9552936691979994e-07, 0.49572885036468506, 0.5490608215332031, -1.0767721505544614e-05, 0.5539445877075195, 0.5297986268997192, 0.004456019960343838, 0.59999018907547, 0.5623782873153687, 0.013569463975727558, 0.619862973690033, 0.6063457727432251, 0.027239464223384857, 0.5727587342262268, 0.6782313585281372, -0.009588771499693394, 0.6364633440971375, 0.707960307598114, -0.0030935504473745823, 0.6656785011291504, 0.7228132486343384, 0.008710029534995556, 0.6812799572944641, 0.7335855960845947, 0.018365057185292244, 0.553492546081543, 0.7508335709571838, -0.003129552351310849, 0.6101861000061035, 0.8231464624404907, 0.0012321892427280545, 0.6334940195083618, 0.8550369143486023, 0.012792862020432949, 0.645871639251709, 0.8729400634765625, 0.02405122108757496, 0.5264415740966797, 0.7925270795822144, 0.005321911070495844, 0.5617781281471252, 0.8719598650932312, 0.01066160574555397, 0.5810474157333374, 0.9044497609138489, 0.022768553346395493, 0.5925275683403015, 0.9253525137901306, 0.03366412594914436, 0.49305737018585205, 0.8089253902435303, 0.014600912109017372, 0.5019590258598328, 0.8732084035873413, 0.02224654331803322, 0.5059863924980164, 0.8987532258033752, 0.03301948308944702, 0.5079555511474609, 0.9136931896209717, 0.043837420642375946]",[]
1,"[0.43118345737457275, 0.6142358779907227, 1.4397458869552793e-07, 0.48524704575538635, 0.5478132963180542, -0.004832590464502573, 0.5449842810630798, 0.5264487266540527, -0.01123314630240202, 0.5935959219932556, 0.548197329044342, -0.01428375206887722, 0.6247729063034058, 0.5840994119644165, -0.01450672559440136, 0.5674459338188171, 0.6653410792350769, -0.029829958453774452, 0.6312565207481384, 0.6972640156745911, -0.037742841988801956, 0.6632353067398071, 0.7138128876686096, -0.034799739718437195, 0.6844117045402527, 0.7247380614280701, -0.029594719409942627, 0.5478896498680115, 0.7336130142211914, -0.0284828320145607, 0.6117943525314331, 0.8158079385757446, -0.03811144456267357, 0.6391955018043518, 0.8443943858146667, -0.031139783561229706, 0.6532283425331116, 0.8613309860229492, -0.02186800353229046, 0.5179080367088318, 0.7764432430267334, -0.025093015283346176, 0.5545971989631653, 0.8702973127365112, -0.031056005507707596, 0.5756796598434448, 0.8955626487731934, -0.019376607611775398, 0.5879443883895874, 0.906024694442749, -0.007047134451568127, 0.4832783043384552, 0.7913809418678284, -0.021150866523385048, 0.4996602535247803, 0.8659963011741638, -0.01815570704638958, 0.5104362964630127, 0.8833578824996948, -0.004375338554382324, 0.5168312788009644, 0.8876841068267822, 0.009059220552444458]",[]
2,"[0.4048101305961609, 0.548285961151123, 7.418454117669171e-08, 0.46727854013442993, 0.48630058765411377, -0.0014139664126560092, 0.5272295475006104, 0.4853750467300415, -0.0034810618963092566, 0.5770868062973022, 0.5149829983711243, -0.004825730342417955, 0.6138033866882324, 0.5376551151275635, -0.004781868774443865, 0.5462729334831238, 0.6240552067756653, -0.009149790741503239, 0.6118831634521484, 0.6631355881690979, -0.014079577289521694, 0.6461134552955627, 0.6832994818687439, -0.014705114997923374, 0.6705535054206848, 0.6993588209152222, -0.01381505373865366, 0.5241882801055908, 0.6859685778617859, -0.011815040372312069, 0.5850427746772766, 0.7646775245666504, -0.014381766319274902, 0.6153370141983032, 0.8037774562835693, -0.01281100232154131, 0.635286271572113, 0.8329627513885498, -0.010750526562333107, 0.4928967356681824, 0.72520512342453, -0.014232097193598747, 0.5312698483467102, 0.8143298029899597, -0.01918923482298851, 0.5500038266181946, 0.8557760715484619, -0.017521334812045097, 0.5623735189437866, 0.8803502917289734, -0.014693903736770153, 0.4574391543865204, 0.7439523935317993, -0.0161622054874897, 0.4694756865501404, 0.8224707841873169, -0.017853742465376854, 0.47678297758102417, 0.8647937178611755, -0.013156258501112461, 0.4827609360218048, 0.8929425477981567, -0.007786662317812443]",[]
3,"[0.39652058482170105, 0.47098401188850403, 2.302895580896802e-07, 0.45518583059310913, 0.42267099022865295, -0.0042693233117461205, 0.5145672559738159, 0.4340578317642212, -0.008662828244268894, 0.5604310035705566, 0.46398890018463135, -0.011656888760626316, 0.5910225510597229, 0.49399974942207336, -0.013988160528242588, 0.5168079733848572, 0.5713590383529663, -0.01943197287619114, 0.5794876217842102, 0.6145228743553162, -0.02717677690088749, 0.6103339791297913, 0.6356825828552246, -0.029222628101706505, 0.6313784122467041, 0.6572140455245972, -0.029842853546142578, 0.4937322735786438, 0.6318672299385071, -0.022418497130274773, 0.548120379447937, 0.7285423874855042, -0.026915142312645912, 0.5710844993591309, 0.7880150675773621, -0.02873961068689823, 0.5822117924690247, 0.8389138579368591, -0.029733816161751747, 0.461882621049881, 0.6679714322090149, -0.024847401306033134, 0.48508384823799133, 0.7747796773910522, -0.031556688249111176, 0.49193423986434937, 0.8382108211517334, -0.03593140468001366, 0.49435627460479736, 0.8865318894386292, -0.038332365453243256, 0.4261823296546936, 0.6801720261573792, -0.026569264009594917, 0.4269143342971802, 0.7643315196037292, -0.03136061504483223, 0.42598921060562134, 0.8146142363548279, -0.030646800994873047, 0.42603611946105957, 0.8518937230110168, -0.02897069603204727]",[]
4,"[0.3690814971923828, 0.4473779797554016, 7.301349569388549e-07, 0.42414194345474243, 0.38201212882995605, -0.0186384879052639, 0.4807371199131012, 0.36399132013320923, -0.03682362660765648, 0.528911828994751, 0.37794941663742065, -0.05106597766280174, 0.5629403591156006, 0.4074057936668396, -0.06610604375600815, 0.5034042596817017, 0.5164781212806702, -0.05616749823093414, 0.5663670897483826, 0.6146839261054993, -0.07818707078695297, 0.6002480983734131, 0.6785210967063904, -0.087824247777462, 0.6236688494682312, 0.7335019707679749, -0.09212762862443924, 0.478868305683136, 0.5782768726348877, -0.057647623121738434, 0.5363404750823975, 0.7172898650169373, -0.07597935944795609, 0.5677535533905029, 0.8021602630615234, -0.08356110751628876, 0.5877325534820557, 0.868537962436676, -0.08760172128677368, 0.4469921290874481, 0.6195893883705139, -0.05810584872961044, 0.4849149286746979, 0.7441062331199646, -0.07536318153142929, 0.5051330327987671, 0.8125492930412292, -0.08074049651622772, 0.5191372036933899, 0.864116907119751, -0.08265375345945358, 0.41089850664138794, 0.6397807598114014, -0.058543067425489426, 0.42707714438438416, 0.7347055673599243, -0.0715605616569519, 0.4353983700275421, 0.7897964715957642, -0.07139040529727936, 0.4431132674217224, 0.8306119441986084, -0.06893268972635269]",[]
5,"[0.36419618129730225, 0.46604084968566895, 5.297171696838632e-07, 0.41874414682388306, 0.40182816982269287, -0.01693444512784481, 0.4793740212917328, 0.38894978165626526, -0.03320377320051193, 0.5246029496192932, 0.42079341411590576, -0.04572021961212158, 0.5480616092681885, 0.4767254590988159, -0.057740718126297, 0.49676239490509033, 0.5301626920700073, -0.048552192747592926, 0.5575167536735535, 0.6237717270851135, -0.06711602956056595, 0.58770352602005, 0.6929749250411987, -0.07483130693435669, 0.605620265007019, 0.7493240833282471, -0.07770342379808426, 0.4746127426624298, 0.6001701951026917, -0.04828466475009918, 0.5284523367881775, 0.7262923121452332, -0.05899159237742424, 0.5542879104614258, 0.804110586643219, -0.06007687374949455, 0.5679687857627869, 0.8605633974075317, -0.060180775821208954, 0.4446781873703003, 0.652143657207489, -0.04752492532134056, 0.48253971338272095, 0.7659827470779419, -0.054308176040649414, 0.49912238121032715, 0.8266217708587646, -0.04985271394252777, 0.5069292187690735, 0.8674727082252502, -0.04646402224898338, 0.41127917170524597, 0.6827943325042725, -0.04768373817205429, 0.43247127532958984, 0.7686161994934082, -0.0502421110868454, 0.44186264276504517, 0.8097730875015259, -0.0427682064473629, 0.4457402527332306, 0.8356406092643738, -0.03579556569457054]",[]
6,"[0.3947765827178955, 0.5259466767311096, -4.25469472986606e-08, 0.4614562392234802, 0.4887203276157379, -0.008048437535762787, 0.5218847990036011, 0.5158762335777283, -0.014544452540576458, 0.5623252391815186, 0.581455409526825, -0.019677577540278435, 0.5801030993461609, 0.6522498726844788, -0.020907603204250336, 0.514174222946167, 0.6676906943321228, -0.00866013765335083, 0.5605854988098145, 0.7568379044532776, -0.015161840245127678, 0.5709366202354431, 0.7745126485824585, -0.016745897009968758, 0.563903272151947, 0.7684659957885742, -0.015105661936104298, 0.4810318052768707, 0.7296324372291565, -0.00964614748954773, 0.5243771076202393, 0.8429845571517944, -0.013837301172316074, 0.5345421433448792, 0.853968620300293, -0.011575636453926563, 0.5301325917243958, 0.8386874794960022, -0.00682444591075182, 0.44576847553253174, 0.763100266456604, -0.01153203658759594, 0.47353988885879517, 0.8757028579711914, -0.015246633440256119, 0.4848841726779938, 0.8969177603721619, -0.007946642115712166, 0.48643121123313904, 0.8990222215652466, -0.0005669882521033287, 0.4091126322746277, 0.7727976441383362, -0.013782014138996601, 0.42483028769493103, 0.8679866790771484, -0.012602091766893864, 0.43425971269607544, 0.8896675705909729, -0.0021917507983744144, 0.43771982192993164, 0.8902621269226074, 0.007775944657623768]",[]
7,"[0.4014403223991394, 0.6300492286682129, -2.337999234214294e-07, 0.47036248445510864, 0.6002688407897949, -0.0031035575084388256, 0.5236204266548157, 0.6254127025604248, -0.006415601819753647, 0.5538675785064697, 0.6650121212005615, -0.009425810538232327, 0.5652905106544495, 0.7075904011726379, -0.010429519228637218, 0.5259507298469543, 0.7717882394790649, -0.0074696927331388, 0.5628136396408081, 0.8343524932861328, -0.010122775100171566, 0.5659270286560059, 0.8285548090934753, -0.010619078762829304, 0.5590885281562805, 0.804458498954773, -0.009358464740216732, 0.4902496039867401, 0.8226191401481628, -0.008628453128039837, 0.5177497267723083, 0.8938016295433044, -0.006607632152736187, 0.5221126079559326, 0.8772940635681152, -0.004932471551001072, 0.5183030366897583, 0.8430505990982056, -0.004148105625063181, 0.4540134370326996, 0.8463364839553833, -0.009453609585762024, 0.47460079193115234, 0.8938077688217163, -0.0048498488031327724, 0.4797359108924866, 0.8734291791915894, 0.0008003879338502884, 0.4775380492210388, 0.8384533524513245, 0.003047134028747678, 0.4192968010902405, 0.8525087237358093, -0.010516881011426449, 0.43492618203163147, 0.879113495349884, -0.0038414844311773777, 0.4413067102432251, 0.864639163017273, 0.0052728173322975636, 0.441570520401001, 0.8378698825836182, 0.011817185208201408]",[]
8,"[0.40496155619621277, 0.5361281633377075, 8.600527934277125e-08, 0.4739314317703247, 0.5227746367454529, 0.00971099641174078, 0.5252914428710938, 0.5620338320732117, 0.016974495723843575, 0.558387279510498, 0.6229007840156555, 0.02555021084845066, 0.5649580955505371, 0.6822139024734497, 0.03523397445678711, 0.508337140083313, 0.6814526319503784, 0.0019832586403936148, 0.5489911437034607, 0.7882082462310791, 0.012306520715355873, 0.5684643387794495, 0.851385235786438, 0.02458295412361622, 0.5797104835510254, 0.8895562291145325, 0.034648265689611435, 0.47426503896713257, 0.736934244632721, 0.0030679851770401, 0.5099552869796753, 0.8573682308197021, 0.016483625397086143, 0.5211986899375916, 0.8925939798355103, 0.030113128945231438, 0.5259649157524109, 0.9026321172714233, 0.04138314723968506, 0.43917956948280334, 0.7664787769317627, 0.006552707403898239, 0.4619064927101135, 0.8692973852157593, 0.02088109776377678, 0.4744238555431366, 0.8995650410652161, 0.033737603574991226, 0.4807067811489105, 0.9117489457130432, 0.042378731071949005, 0.40547800064086914, 0.7746934294700623, 0.011611181311309338, 0.4172660708427429, 0.8461282253265381, 0.027513960376381874, 0.4248047471046448, 0.8683066368103027, 0.04169461876153946, 0.42938700318336487, 0.8724737167358398, 0.05272015556693077]",[]
9,"[0.3708299994468689, 0.5277857184410095, 2.483618004589516e-07, 0.4311704635620117, 0.48135310411453247, -0.0032837633043527603, 0.4941553473472595, 0.48271849751472473, -0.013050657697021961, 0.5377466678619385, 0.5183861255645752, -0.021480700001120567, 0.5504029393196106, 0.5742519497871399, -0.02921789139509201, 0.4937436580657959, 0.597392201423645, -0.03475562483072281, 0.5508407950401306, 0.6482266783714294, -0.049642760306596756, 0.5757220983505249, 0.686976969242096, -0.0538802295923233, 0.5883659720420837, 0.7196335792541504, -0.05400869995355606, 0.4700331389904022, 0.6624870896339417, -0.039919447153806686, 0.5202054977416992, 0.7922863364219666, -0.04939001426100731, 0.5381317734718323, 0.8442569375038147, -0.04531257599592209, 0.5456876754760742, 0.8731420636177063, -0.03908536210656166, 0.4370058476924896, 0.7095233201980591, -0.04340808838605881, 0.469372034072876, 0.8340098857879639, -0.049863219261169434, 0.48085665702819824, 0.8689324855804443, -0.03978421166539192, 0.48662319779396057, 0.8788654208183289, -0.029599709436297417, 0.39898940920829773, 0.7322673797607422, -0.04651683196425438, 0.413765549659729, 0.8311072587966919, -0.04648182541131973, 0.41944485902786255, 0.8526929020881653, -0.03293513134121895, 0.4221104681491852, 0.8490499258041382, -0.019788337871432304]",[]
