,Left,Right
0,"[0.3160967230796814, 0.19999831914901733, -2.9098785603309807e-07, 0.36588484048843384, 0.08797656744718552, -0.005768286995589733, 0.4209531545639038, 0.0324399471282959, 0.0024643728975206614, 0.4662942886352539, 0.013008803129196167, 0.015149794518947601, 0.49825823307037354, 0.0065728724002838135, 0.03112097643315792, 0.48833978176116943, 0.19431371986865997, 0.024419231340289116, 0.5304907560348511, 0.20921233296394348, 0.061668168753385544, 0.5245988965034485, 0.17955413460731506, 0.08660717308521271, 0.5049973726272583, 0.15605537593364716, 0.10235718637704849, 0.4647156000137329, 0.2637659013271332, 0.04320433735847473, 0.49228984117507935, 0.24849681556224823, 0.0916094183921814, 0.48267364501953125, 0.20539245009422302, 0.11323155462741852, 0.46434152126312256, 0.181668221950531, 0.12105779349803925, 0.4326910078525543, 0.30118465423583984, 0.06261840462684631, 0.4561048150062561, 0.27909231185913086, 0.10491268336772919, 0.4537302851676941, 0.2412033975124359, 0.11621052771806717, 0.43864741921424866, 0.21518342196941376, 0.11513335257768631, 0.40226611495018005, 0.32507187128067017, 0.08173396438360214, 0.4252481162548065, 0.29547423124313354, 0.11118738353252411, 0.42408132553100586, 0.26201131939888, 0.1226578801870346, 0.4141043722629547, 0.23732882738113403, 0.12733550369739532]",[]
1,[],"[0.37946024537086487, 0.18311521410942078, -5.486045893121627e-07, 0.44533517956733704, 0.1308806985616684, -0.010569097474217415, 0.49530377984046936, 0.1315501481294632, -0.022054148837924004, 0.5286625623703003, 0.13592293858528137, -0.03532010689377785, 0.5503963232040405, 0.15159377455711365, -0.04764968529343605, 0.5247746109962463, 0.3147839903831482, -0.009166939184069633, 0.5718841552734375, 0.26152437925338745, -0.03499230369925499, 0.5646234750747681, 0.17970792949199677, -0.055816829204559326, 0.5445080995559692, 0.13385747373104095, -0.0671464204788208, 0.518995463848114, 0.3419584035873413, -0.013476594351232052, 0.5698368549346924, 0.27603304386138916, -0.038164641708135605, 0.5568828582763672, 0.19187507033348083, -0.052511364221572876, 0.5319184064865112, 0.1550302803516388, -0.05870897322893143, 0.5066530704498291, 0.3511892259120941, -0.020219117403030396, 0.5569368004798889, 0.27683353424072266, -0.04122503846883774, 0.5437547564506531, 0.20079109072685242, -0.044172048568725586, 0.5197842121124268, 0.17195318639278412, -0.04192445054650307, 0.4904114305973053, 0.34414201974868774, -0.027781767770648003, 0.5284548997879028, 0.27080461382865906, -0.04141782224178314, 0.5210385322570801, 0.21034204959869385, -0.03974732756614685, 0.5041356682777405, 0.18749883770942688, -0.03471430763602257]"
2,[],"[0.3972400724887848, 0.21314683556556702, -5.022213827032829e-07, 0.45559340715408325, 0.16954444348812103, -0.005580021999776363, 0.5063335299491882, 0.1732420027256012, -0.0147049305960536, 0.5334240794181824, 0.19965286552906036, -0.028688890859484673, 0.5478993654251099, 0.2369065284729004, -0.04213584214448929, 0.5409144163131714, 0.2947440445423126, 0.0063063353300094604, 0.5784528255462646, 0.3052472770214081, -0.02347847819328308, 0.5705493688583374, 0.23881477117538452, -0.04735117405653, 0.5525710582733154, 0.19197675585746765, -0.060252901166677475, 0.5249828696250916, 0.342573344707489, -0.005866923835128546, 0.569049596786499, 0.34913164377212524, -0.03526202589273453, 0.55588698387146, 0.27322396636009216, -0.05209869146347046, 0.5350551605224609, 0.22915726900100708, -0.05776403099298477, 0.5011534094810486, 0.38263365626335144, -0.02197558619081974, 0.5438674688339233, 0.3850112855434418, -0.046758022159338, 0.531018078327179, 0.3114018738269806, -0.04837683588266373, 0.511554479598999, 0.2681960463523865, -0.04377039521932602, 0.47024261951446533, 0.41687440872192383, -0.03927130997180939, 0.5034443140029907, 0.3963068425655365, -0.05303816869854927, 0.5007756352424622, 0.33888673782348633, -0.048879191279411316, 0.48980486392974854, 0.30435946583747864, -0.04213828966021538]"
3,[],"[0.4107052683830261, 0.2853970527648926, -3.992252572970756e-07, 0.4575183689594269, 0.23365430533885956, -0.018317444249987602, 0.5178826451301575, 0.2291281670331955, -0.031546760350465775, 0.547743558883667, 0.2737674117088318, -0.045256491750478745, 0.5532732009887695, 0.32992106676101685, -0.05700089409947395, 0.5387917757034302, 0.3574265241622925, -0.01506009604781866, 0.5730840563774109, 0.3975116014480591, -0.048656824976205826, 0.5621427893638611, 0.3447420299053192, -0.06986846774816513, 0.5442570447921753, 0.3029251992702484, -0.08003810793161392, 0.5170960426330566, 0.4109831154346466, -0.01994996890425682, 0.5537715554237366, 0.44787997007369995, -0.052609216421842575, 0.5363503098487854, 0.38282763957977295, -0.06387083232402802, 0.516440212726593, 0.3496452569961548, -0.06388933956623077, 0.48854491114616394, 0.45261815190315247, -0.029343916103243828, 0.5229390859603882, 0.4763927161693573, -0.059405889362096786, 0.5042849779129028, 0.40827175974845886, -0.05588154494762421, 0.48579302430152893, 0.3779183030128479, -0.045907169580459595, 0.4536897540092468, 0.4879816770553589, -0.040214620530605316, 0.4839969873428345, 0.4880160689353943, -0.060066547244787216, 0.4734019935131073, 0.43106088042259216, -0.054382193833589554, 0.4583532512187958, 0.40462368726730347, -0.044748976826667786]"
4,[],"[0.38467058539390564, 0.3560822010040283, -4.366534938071709e-07, 0.4468785226345062, 0.30642181634902954, -0.026115436106920242, 0.5184899568557739, 0.30774617195129395, -0.0402546226978302, 0.5633543729782104, 0.3651542067527771, -0.05316678807139397, 0.5742905139923096, 0.44761064648628235, -0.06093989312648773, 0.5447987914085388, 0.41517484188079834, -0.0119097288697958, 0.5762256979942322, 0.49642983078956604, -0.04340508580207825, 0.5466461777687073, 0.4456687867641449, -0.061572857201099396, 0.5281649827957153, 0.39943861961364746, -0.06955400854349136, 0.5170279145240784, 0.46882784366607666, -0.011867929250001907, 0.5484097599983215, 0.5515061020851135, -0.04120456799864769, 0.5158594846725464, 0.491189181804657, -0.048300307244062424, 0.5006090402603149, 0.44753363728523254, -0.046521712094545364, 0.48632463812828064, 0.50966477394104, -0.017566626891493797, 0.5079972743988037, 0.575447678565979, -0.043836694210767746, 0.48207002878189087, 0.518702507019043, -0.03684975579380989, 0.4704708755016327, 0.4766155779361725, -0.025411022827029228, 0.4522780179977417, 0.5399925708770752, -0.025639891624450684, 0.474819540977478, 0.5837357640266418, -0.03594310209155083, 0.4565255641937256, 0.5399904251098633, -0.024665512144565582, 0.4473518431186676, 0.507264256477356, -0.013258854858577251]"
5,"[0.3819959759712219, 0.4560953974723816, -2.691710960789351e-07, 0.44024690985679626, 0.3838985860347748, -0.008347004652023315, 0.5064961910247803, 0.348905473947525, -0.01807529665529728, 0.5537488460540771, 0.3747473657131195, -0.028685590252280235, 0.5684388875961304, 0.4423154890537262, -0.03554321452975273, 0.5403586030006409, 0.4085569679737091, -0.010542250238358974, 0.59049391746521, 0.4850558638572693, -0.03238638490438461, 0.5687330961227417, 0.4802331030368805, -0.04428965225815773, 0.547737717628479, 0.45861464738845825, -0.048511482775211334, 0.5242509245872498, 0.4671436846256256, -0.015576381236314774, 0.5732855200767517, 0.5600016117095947, -0.03326825797557831, 0.5484901666641235, 0.5352961421012878, -0.03685339540243149, 0.5278010368347168, 0.49790433049201965, -0.035226985812187195, 0.5043601989746094, 0.5241183638572693, -0.022694192826747894, 0.5397912859916687, 0.5999006032943726, -0.034768011420965195, 0.5205786228179932, 0.5689336061477661, -0.029052376747131348, 0.5059545636177063, 0.5304784774780273, -0.021980339661240578, 0.48104363679885864, 0.5751036405563354, -0.030568281188607216, 0.5109684467315674, 0.6235953569412231, -0.030474580824375153, 0.4972979724407196, 0.5950428247451782, -0.019658682867884636, 0.48671504855155945, 0.5607494115829468, -0.010559584945440292]",[]
6,"[0.3780202865600586, 0.48894473910331726, 1.0353893742376385e-07, 0.42915481328964233, 0.4545639455318451, -0.01669398508965969, 0.49278461933135986, 0.4657844603061676, -0.024548329412937164, 0.538287878036499, 0.5292109251022339, -0.028178149834275246, 0.5628781914710999, 0.5858497023582458, -0.027321459725499153, 0.5036516189575195, 0.38485148549079895, -0.027877286076545715, 0.5653771758079529, 0.47671398520469666, -0.04841902107000351, 0.5640544295310974, 0.538800060749054, -0.057970210909843445, 0.553972601890564, 0.5623958110809326, -0.060171790421009064, 0.4984799027442932, 0.43875882029533386, -0.023787299171090126, 0.5534599423408508, 0.5438258647918701, -0.047758836299180984, 0.5274156928062439, 0.5666298866271973, -0.05612574890255928, 0.504287838935852, 0.5436196327209473, -0.05559466779232025, 0.4940595030784607, 0.5001091361045837, -0.02022341638803482, 0.54276043176651, 0.5797268748283386, -0.03939894959330559, 0.519962728023529, 0.5931916236877441, -0.03633242845535278, 0.5046164393424988, 0.567058801651001, -0.02784525603055954, 0.4894511103630066, 0.5516636967658997, -0.01691443659365177, 0.5363162159919739, 0.5974056720733643, -0.024159053340554237, 0.5226582288742065, 0.597743809223175, -0.016345815733075142, 0.5104104280471802, 0.5722649097442627, -0.006890745833516121]",[]
7,[],"[0.3833465874195099, 0.49961212277412415, 1.1221280971085434e-07, 0.43500596284866333, 0.513219952583313, -0.02005552500486374, 0.49229171872138977, 0.544115424156189, -0.029458923265337944, 0.5364173650741577, 0.5999180674552917, -0.03590669482946396, 0.5656216740608215, 0.6426681876182556, -0.03686056286096573, 0.5227486491203308, 0.4437578022480011, -0.017048096284270287, 0.5776841044425964, 0.5524175763130188, -0.035910896956920624, 0.5564290285110474, 0.5888490080833435, -0.04588036984205246, 0.5348351001739502, 0.5712397694587708, -0.04773978516459465, 0.5058661699295044, 0.48033222556114197, -0.011624560691416264, 0.5602738857269287, 0.5864095687866211, -0.02662736177444458, 0.5390328168869019, 0.6076301336288452, -0.03389938920736313, 0.5211139917373657, 0.5774198770523071, -0.03618433699011803, 0.48641055822372437, 0.5259739756584167, -0.008428145200014114, 0.5321260690689087, 0.6151253581047058, -0.020025020465254784, 0.5154712200164795, 0.6234132051467896, -0.01692437008023262, 0.5023143291473389, 0.5912069082260132, -0.012007697485387325, 0.4685879647731781, 0.56443852186203, -0.006402011960744858, 0.507493793964386, 0.6237457394599915, -0.008323168382048607, 0.4960198700428009, 0.6237443685531616, 0.00011752988211810589, 0.48255547881126404, 0.5974640250205994, 0.007422228809446096]"
8,[],"[0.42101436853408813, 0.5086926221847534, -4.922348466607218e-07, 0.48033493757247925, 0.4839772582054138, -0.021412700414657593, 0.5395970940589905, 0.49469590187072754, -0.03559420257806778, 0.574677586555481, 0.5476250648498535, -0.05087953805923462, 0.5779672861099243, 0.6156160831451416, -0.06121452897787094, 0.5724597573280334, 0.6257338523864746, -0.0010252285283058882, 0.586157500743866, 0.6848846673965454, -0.03376020863652229, 0.5661709308624268, 0.6254452466964722, -0.05433371663093567, 0.5549647212028503, 0.5819108486175537, -0.064204640686512, 0.5433708429336548, 0.6654278635978699, -0.004714359529316425, 0.5579165816307068, 0.7189935445785522, -0.03884362429380417, 0.5313915610313416, 0.6434482336044312, -0.04993344098329544, 0.5213806629180908, 0.6037827730178833, -0.049310892820358276, 0.510969877243042, 0.6952393054962158, -0.014309057965874672, 0.5229579210281372, 0.7378152012825012, -0.04540972784161568, 0.5001882910728455, 0.6631511449813843, -0.038889627903699875, 0.493734747171402, 0.6237525343894958, -0.026254676282405853, 0.47415006160736084, 0.7117089033126831, -0.02621658518910408, 0.48322972655296326, 0.7279013395309448, -0.04137852042913437, 0.46879178285598755, 0.670147716999054, -0.03204156830906868, 0.4659923017024994, 0.6414434313774109, -0.020399218425154686]"
9,[],"[0.4369918704032898, 0.4662967324256897, -5.897110781916126e-07, 0.49543893337249756, 0.43851765990257263, -0.007475635502487421, 0.5532981157302856, 0.4601573944091797, -0.015279291197657585, 0.5825924277305603, 0.502069890499115, -0.027498234063386917, 0.5888921618461609, 0.5506543517112732, -0.03877604007720947, 0.5720102787017822, 0.593520998954773, 0.005384098272770643, 0.6068804264068604, 0.6235209703445435, -0.02368413470685482, 0.6091558933258057, 0.5638420581817627, -0.04432622343301773, 0.600869357585907, 0.5195807218551636, -0.05500176176428795, 0.5492348670959473, 0.6344355344772339, -0.005826675798743963, 0.5896674394607544, 0.6617447137832642, -0.03522561490535736, 0.5780169367790222, 0.5790244340896606, -0.04660141095519066, 0.5615596175193787, 0.5454151630401611, -0.04713910445570946, 0.5194878578186035, 0.6630128026008606, -0.021329008042812347, 0.5596184730529785, 0.680589497089386, -0.04827034845948219, 0.5472661852836609, 0.5986498594284058, -0.044422537088394165, 0.5317226052284241, 0.5681625604629517, -0.03482038527727127, 0.48372626304626465, 0.6825469136238098, -0.03806830942630768, 0.5194252729415894, 0.6736714243888855, -0.05191318318247795, 0.5155737400054932, 0.6090437769889832, -0.04332858696579933, 0.5037257671356201, 0.5848714709281921, -0.03288727253675461]"
