,Left,Right
0,"[0.35182881355285645, 0.3305417597293854, -1.838643157725528e-07, 0.40374863147735596, 0.24659977853298187, 0.040168751031160355, 0.44968804717063904, 0.24698860943317413, 0.07446064054965973, 0.47636812925338745, 0.28570556640625, 0.10729280859231949, 0.47771155834198, 0.33382856845855713, 0.14099813997745514, 0.5141595602035522, 0.38548707962036133, 0.06608551740646362, 0.524249255657196, 0.40647417306900024, 0.1141154021024704, 0.5026409029960632, 0.39579662680625916, 0.142910897731781, 0.48504960536956787, 0.38495180010795593, 0.15906377136707306, 0.4874253273010254, 0.4667288362979889, 0.06220593303442001, 0.5209742784500122, 0.5235564112663269, 0.1103663519024849, 0.5339884757995605, 0.5589736700057983, 0.1266515702009201, 0.5389571785926819, 0.5883915424346924, 0.1320122331380844, 0.45043426752090454, 0.5080702304840088, 0.062205925583839417, 0.4813152551651001, 0.5811070203781128, 0.09433916956186295, 0.4991547167301178, 0.6306284666061401, 0.09400390088558197, 0.5070872902870178, 0.6754947304725647, 0.08827730268239975, 0.4068441390991211, 0.5280054211616516, 0.06712701916694641, 0.4193557798862457, 0.5995801687240601, 0.08601830899715424, 0.4261789917945862, 0.6480224132537842, 0.09005603939294815, 0.43095794320106506, 0.6865148544311523, 0.09037994593381882]",[]
1,[],"[0.4008913040161133, 0.3619946837425232, 2.501726896753098e-07, 0.454134464263916, 0.335343599319458, -0.0019378609722480178, 0.5054734945297241, 0.3446159362792969, -0.0024906047619879246, 0.5389922261238098, 0.36539071798324585, -0.003547202330082655, 0.557596743106842, 0.3886870741844177, -0.004658423829823732, 0.5241285562515259, 0.38114407658576965, -0.007075546309351921, 0.5677855610847473, 0.4091963768005371, -0.017386959865689278, 0.5902626514434814, 0.4369522035121918, -0.023448288440704346, 0.6055049896240234, 0.4647221565246582, -0.027572957798838615, 0.5081703066825867, 0.4337746202945709, -0.01389254629611969, 0.5565704107284546, 0.4856107532978058, -0.02540871873497963, 0.5814554691314697, 0.5239764451980591, -0.033226415514945984, 0.6010158658027649, 0.5579394698143005, -0.03740066662430763, 0.481620728969574, 0.4789935350418091, -0.02147330343723297, 0.5276846885681152, 0.5409820079803467, -0.03949519991874695, 0.5550270080566406, 0.580581784248352, -0.0494997538626194, 0.5770658254623413, 0.6154420375823975, -0.05406593158841133, 0.44548696279525757, 0.5208408832550049, -0.027951879426836967, 0.46680569648742676, 0.5929973125457764, -0.045448653399944305, 0.48199760913848877, 0.6383671760559082, -0.051967889070510864, 0.4962294399738312, 0.6779118180274963, -0.05455338954925537]"
2,"[0.39336514472961426, 0.33763957023620605, 2.7144841396875563e-07, 0.44816920161247253, 0.2983500361442566, 0.008615056984126568, 0.5047656893730164, 0.29796427488327026, 0.014984698966145515, 0.5462955832481384, 0.32029861211776733, 0.0192326158285141, 0.5718716382980347, 0.34713539481163025, 0.023819996044039726, 0.5182741284370422, 0.31690821051597595, 0.013499440625309944, 0.5729901790618896, 0.3469368815422058, 0.012778356671333313, 0.6023684144020081, 0.37714970111846924, 0.011750911362469196, 0.6226940155029297, 0.4076411724090576, 0.011264373548328876, 0.5136823058128357, 0.3708474934101105, 0.006029670126736164, 0.5681724548339844, 0.4176521301269531, 0.006534526590257883, 0.5961999297142029, 0.45686590671539307, 0.002507641911506653, 0.6162217259407043, 0.49368172883987427, -0.0001558582589495927, 0.49780380725860596, 0.4225418269634247, -0.00167022121604532, 0.5515093207359314, 0.4701758325099945, -0.0064133405685424805, 0.5825753808021545, 0.5076947212219238, -0.0132778724655509, 0.6051671504974365, 0.5434940457344055, -0.017843443900346756, 0.47236257791519165, 0.47415226697921753, -0.007869154214859009, 0.5079736709594727, 0.535619854927063, -0.011600724421441555, 0.5303528904914856, 0.5778361558914185, -0.012905417941510677, 0.5478896498680115, 0.6143449544906616, -0.01340989675372839]",[]
3,"[0.366880863904953, 0.3372107446193695, 2.7612503572527203e-07, 0.4057302474975586, 0.2584603428840637, 0.028345562517642975, 0.45246589183807373, 0.23071123659610748, 0.043279342353343964, 0.4889794886112213, 0.2406059205532074, 0.05345022305846214, 0.5116420984268188, 0.2659253776073456, 0.06377730518579483, 0.4867107570171356, 0.23903663456439972, 0.029175035655498505, 0.5470314025878906, 0.24236543476581573, 0.03915998339653015, 0.5788443088531494, 0.25457823276519775, 0.04503675922751427, 0.6026785969734192, 0.26848599314689636, 0.049268633127212524, 0.4930577576160431, 0.29590773582458496, 0.01871037483215332, 0.5556228756904602, 0.33299681544303894, 0.030424121767282486, 0.5881949663162231, 0.3580158054828644, 0.0306498222053051, 0.6122839450836182, 0.3774651288986206, 0.029458267614245415, 0.48645368218421936, 0.3557482957839966, 0.011135423555970192, 0.5162025690078735, 0.3983759880065918, 0.01989702321588993, 0.5049850344657898, 0.4011780023574829, 0.022020943462848663, 0.490153968334198, 0.40133798122406006, 0.0235869362950325, 0.47330984473228455, 0.421234130859375, 0.0064380960538983345, 0.5187098979949951, 0.46277275681495667, 0.011635237373411655, 0.5448917746543884, 0.49075818061828613, 0.015181498602032661, 0.5640478730201721, 0.5154682397842407, 0.018884202465415]",[]
4,"[0.34838584065437317, 0.3871789574623108, 1.2011780370357883e-07, 0.4031298756599426, 0.3274921178817749, 0.014018403366208076, 0.44506949186325073, 0.33823126554489136, 0.029861535876989365, 0.46919411420822144, 0.37412524223327637, 0.04533343389630318, 0.4782786965370178, 0.4112011194229126, 0.06189389526844025, 0.489236444234848, 0.4620547592639923, 0.03538985177874565, 0.5366789102554321, 0.4988870918750763, 0.051119912415742874, 0.5602771043777466, 0.5193490386009216, 0.061261773109436035, 0.5743604898452759, 0.5404257774353027, 0.06730605661869049, 0.463318794965744, 0.5243799090385437, 0.03274407610297203, 0.5101211071014404, 0.6045404076576233, 0.04447205364704132, 0.5311354994773865, 0.6447108387947083, 0.048181697726249695, 0.5470019578933716, 0.6849956512451172, 0.05112432315945625, 0.43129342794418335, 0.5551076531410217, 0.02981209009885788, 0.46462592482566833, 0.6460429430007935, 0.03126582130789757, 0.4856433868408203, 0.6971248388290405, 0.027716699987649918, 0.49923843145370483, 0.7452237606048584, 0.02671384997665882, 0.39059174060821533, 0.5652848482131958, 0.029237817972898483, 0.4083285927772522, 0.6354998350143433, 0.030833059921860695, 0.4202038049697876, 0.6764566898345947, 0.03234794735908508, 0.43246743083000183, 0.7130988240242004, 0.03416740894317627]",[]
5,[],"[0.4057011306285858, 0.43230462074279785, 1.9791576733041438e-07, 0.4560554325580597, 0.398634135723114, -0.005072176456451416, 0.5008611679077148, 0.39975762367248535, -0.007339221891015768, 0.5320577025413513, 0.4186704456806183, -0.009990562684834003, 0.5522339344024658, 0.43961775302886963, -0.012367437593638897, 0.5216871500015259, 0.4322555661201477, -0.008626220747828484, 0.5659089684486389, 0.4434966742992401, -0.019679926335811615, 0.5891876816749573, 0.4637385606765747, -0.02674252726137638, 0.6047493815422058, 0.48695215582847595, -0.031889986246824265, 0.5011488199234009, 0.49221745133399963, -0.015555509366095066, 0.546140193939209, 0.5402849912643433, -0.02630131132900715, 0.5702615976333618, 0.5749084949493408, -0.033953551203012466, 0.590118408203125, 0.6070213913917542, -0.038968563079833984, 0.4706161320209503, 0.540061354637146, -0.02383718080818653, 0.5090292096138, 0.6026980876922607, -0.04186968132853508, 0.5352125763893127, 0.6416789293289185, -0.05168803036212921, 0.5581691265106201, 0.6761472225189209, -0.05726728215813637, 0.43047916889190674, 0.5804063081741333, -0.031445980072021484, 0.44111496210098267, 0.6417250633239746, -0.04881850630044937, 0.4558272659778595, 0.6792985796928406, -0.05460301414132118, 0.4724142551422119, 0.7135146260261536, -0.057489968836307526]"
6,"[0.3532835841178894, 0.38705384731292725, 8.616040503284239e-08, 0.4011051654815674, 0.34491872787475586, 0.030406193807721138, 0.4471636414527893, 0.350762277841568, 0.051883574575185776, 0.4768431484699249, 0.3775697350502014, 0.06814432889223099, 0.48920390009880066, 0.4120558500289917, 0.08414708822965622, 0.48087453842163086, 0.36944764852523804, 0.04994506761431694, 0.5336161851882935, 0.3907361626625061, 0.06550011783838272, 0.5592255592346191, 0.409817636013031, 0.07441844046115875, 0.5765020251274109, 0.43060413002967834, 0.07975751906633377, 0.47999510169029236, 0.42536601424217224, 0.03784690797328949, 0.5414771437644958, 0.4668937623500824, 0.050972677767276764, 0.5702230334281921, 0.49878039956092834, 0.05256614461541176, 0.5920393466949463, 0.5287723541259766, 0.05366596579551697, 0.46353256702423096, 0.47929346561431885, 0.026386605575680733, 0.524314284324646, 0.5277596712112427, 0.031117163598537445, 0.5597243309020996, 0.5591202974319458, 0.024410495534539223, 0.5860684514045715, 0.5910261869430542, 0.01930472068488598, 0.43444308638572693, 0.5356523990631104, 0.018413381651043892, 0.46964406967163086, 0.5974764823913574, 0.02291128598153591, 0.4920983612537384, 0.637304961681366, 0.023134682327508926, 0.5100786089897156, 0.6718854904174805, 0.022661905735731125]",[]
7,"[0.33353838324546814, 0.36105284094810486, 1.6211060938076116e-07, 0.38072556257247925, 0.2956930994987488, 0.02374773658812046, 0.4349217116832733, 0.2736241817474365, 0.03922219201922417, 0.4744921028614044, 0.2783917188644409, 0.048913367092609406, 0.4979090690612793, 0.299332857131958, 0.0583796463906765, 0.47035637497901917, 0.29513561725616455, 0.04540269449353218, 0.5312985181808472, 0.3159685432910919, 0.05533921718597412, 0.5634398460388184, 0.334858238697052, 0.05849374830722809, 0.5857720375061035, 0.35241901874542236, 0.05962929502129555, 0.47190558910369873, 0.35193848609924316, 0.032327089458703995, 0.5363693237304688, 0.3861252963542938, 0.04363203048706055, 0.5691332221031189, 0.41523730754852295, 0.04081982746720314, 0.59175044298172, 0.44369572401046753, 0.03734501823782921, 0.46053358912467957, 0.4103570878505707, 0.019103465601801872, 0.5241281390190125, 0.445967435836792, 0.025219736620783806, 0.5617870092391968, 0.4740707576274872, 0.01883399300277233, 0.5892062187194824, 0.5027233362197876, 0.012309485115110874, 0.4379667639732361, 0.47493332624435425, 0.008047342300415039, 0.48255786299705505, 0.5175273418426514, 0.0147579750046134, 0.5095267295837402, 0.5414900183677673, 0.01713716983795166, 0.5314740538597107, 0.5623691082000732, 0.017264453694224358]",[]
8,"[0.3386375308036804, 0.40597665309906006, 9.33487527277066e-08, 0.40115171670913696, 0.34273335337638855, 0.014037610962986946, 0.4448249638080597, 0.36094504594802856, 0.03135085850954056, 0.4707929193973541, 0.40544286370277405, 0.0482541024684906, 0.4849027097225189, 0.4423741400241852, 0.06619886308908463, 0.4875575304031372, 0.49496138095855713, 0.04373795911669731, 0.5358062982559204, 0.5322265028953552, 0.06477243453264236, 0.5625402927398682, 0.5540054440498352, 0.07763157784938812, 0.5767629146575928, 0.5700756311416626, 0.08583588898181915, 0.45812633633613586, 0.5526525974273682, 0.04320887103676796, 0.5035842657089233, 0.6207602620124817, 0.06526259332895279, 0.5238521099090576, 0.6506494283676147, 0.07482166588306427, 0.5398489832878113, 0.6795212030410767, 0.08137985318899155, 0.4248195290565491, 0.5805810689926147, 0.04162786528468132, 0.45931145548820496, 0.6657346487045288, 0.050491973757743835, 0.48149535059928894, 0.7116681337356567, 0.05113967880606651, 0.49694153666496277, 0.7512376308441162, 0.05208909511566162, 0.3846878409385681, 0.590308427810669, 0.04200805723667145, 0.40207403898239136, 0.6608651280403137, 0.046921879053115845, 0.41271066665649414, 0.7013494372367859, 0.050121109932661057, 0.42301782965660095, 0.7346198558807373, 0.053117841482162476]",[]
9,"[0.3543233871459961, 0.4162960946559906, 1.4700277972679032e-07, 0.41005468368530273, 0.35407131910324097, 0.006148753687739372, 0.45706799626350403, 0.3701213598251343, 0.013506317511200905, 0.4813440442085266, 0.4134320318698883, 0.020772453397512436, 0.4882911443710327, 0.45320311188697815, 0.027475928887724876, 0.49773263931274414, 0.45769181847572327, 0.00898885540664196, 0.5500096082687378, 0.47838294506073, 0.00874580629169941, 0.5810024738311768, 0.49526023864746094, 0.007988996803760529, 0.6038072109222412, 0.5140377283096313, 0.006659466773271561, 0.4770559072494507, 0.5285466909408569, 0.0027219117619097233, 0.5309115648269653, 0.588520348072052, -0.0010311998194083571, 0.5592482686042786, 0.6263655424118042, -0.007264416199177504, 0.5813025832176208, 0.6601574420928955, -0.010865896008908749, 0.44652852416038513, 0.5739072561264038, -0.0035789147950708866, 0.49548763036727905, 0.649837076663971, -0.01568712666630745, 0.5271701812744141, 0.6935319900512695, -0.026098264381289482, 0.5508890151977539, 0.7322514653205872, -0.031202644109725952, 0.409126877784729, 0.6032743453979492, -0.007777823600918055, 0.4360627830028534, 0.6715401411056519, -0.0187077559530735, 0.45626646280288696, 0.7121483087539673, -0.02273108996450901, 0.47401919960975647, 0.7466164827346802, -0.023990917950868607]",[]
