,Left,Right
0,"[0.3474031388759613, 0.6088567972183228, -3.5082317140222585e-07, 0.3597017526626587, 0.5620130896568298, -0.03622474893927574, 0.3858727812767029, 0.5367114543914795, -0.06568014621734619, 0.4180211126804352, 0.5201166272163391, -0.08597935736179352, 0.4463214874267578, 0.49703627824783325, -0.10640840977430344, 0.3845861256122589, 0.6325430870056152, -0.10089501738548279, 0.4328800141811371, 0.5765610933303833, -0.12945997714996338, 0.4546508193016052, 0.5168720483779907, -0.13821984827518463, 0.4692390263080597, 0.46663153171539307, -0.14191117882728577, 0.3964262306690216, 0.6705431938171387, -0.09118190407752991, 0.45739585161209106, 0.5823420882225037, -0.12008128315210342, 0.4742470979690552, 0.5125060677528381, -0.12453965842723846, 0.48214685916900635, 0.4666961431503296, -0.12776756286621094, 0.40917596220970154, 0.6896887421607971, -0.07953131198883057, 0.471178263425827, 0.6077514290809631, -0.10318733751773834, 0.4885804355144501, 0.5421382188796997, -0.10459572821855545, 0.4960372745990753, 0.49464651942253113, -0.10487163066864014, 0.4203125238418579, 0.6946799159049988, -0.06904195249080658, 0.4700404703617096, 0.6546964049339294, -0.08875717222690582, 0.4930388331413269, 0.6210274696350098, -0.09350401163101196, 0.5060043334960938, 0.5936605334281921, -0.0954059287905693]",[]
1,[],"[0.3370743989944458, 0.5986835956573486, -4.931476951242075e-07, 0.366501122713089, 0.5987669825553894, -0.009700361639261246, 0.40390825271606445, 0.608056902885437, -0.023869771510362625, 0.4377620816230774, 0.613669216632843, -0.03634556755423546, 0.4678311347961426, 0.6077412962913513, -0.05010160803794861, 0.41843968629837036, 0.6852689981460571, -0.05307654291391373, 0.489324152469635, 0.6824414730072021, -0.08185682445764542, 0.5238520503044128, 0.6395679116249084, -0.0959276333451271, 0.5445050001144409, 0.592858076095581, -0.10183447599411011, 0.40839898586273193, 0.6899144053459167, -0.05682816356420517, 0.47232136130332947, 0.6077837944030762, -0.08080430328845978, 0.4819508194923401, 0.5351599454879761, -0.08311890810728073, 0.4787982106208801, 0.4964749217033386, -0.08380725979804993, 0.3972702920436859, 0.6682420372962952, -0.06024052947759628, 0.45995622873306274, 0.5836545825004578, -0.08175145834684372, 0.4716798663139343, 0.514689028263092, -0.07936563342809677, 0.4701947569847107, 0.47270679473876953, -0.07623321563005447, 0.38746172189712524, 0.6316454410552979, -0.0634920597076416, 0.43408745527267456, 0.5658442974090576, -0.08103881031274796, 0.44980862736701965, 0.517117977142334, -0.08103077113628387, 0.45452025532722473, 0.4843464493751526, -0.07857625931501389]"
2,[],"[0.3459608554840088, 0.5942192077636719, -5.005387606615841e-07, 0.3839588761329651, 0.5714229345321655, -0.0019462904892861843, 0.4177314043045044, 0.5837782025337219, -0.013208998367190361, 0.4430750906467438, 0.5916701555252075, -0.025832273066043854, 0.46672698855400085, 0.5892373919487, -0.04003721848130226, 0.42949777841567993, 0.6850578784942627, -0.0376543253660202, 0.49241897463798523, 0.6894361972808838, -0.06497863680124283, 0.5193600058555603, 0.6388598680496216, -0.07996543496847153, 0.5323154330253601, 0.5874558687210083, -0.08697650581598282, 0.41571465134620667, 0.6954041719436646, -0.047516465187072754, 0.4754912555217743, 0.6451404094696045, -0.07199005037546158, 0.48605653643608093, 0.5716842412948608, -0.07773221284151077, 0.4832974076271057, 0.528124213218689, -0.08029714226722717, 0.3998255431652069, 0.6774563193321228, -0.05717223137617111, 0.4582693874835968, 0.6107766032218933, -0.08150173723697662, 0.46710890531539917, 0.5304234623908997, -0.08180488646030426, 0.46386709809303284, 0.4819260835647583, -0.07954306900501251, 0.3860347270965576, 0.640722393989563, -0.06603862345218658, 0.43085166811943054, 0.5791409611701965, -0.0869797095656395, 0.443423330783844, 0.519695520401001, -0.08819030970335007, 0.4459238052368164, 0.4815424084663391, -0.08609879016876221]"
3,[],"[0.30915403366088867, 0.540067195892334, -7.098377636793884e-07, 0.34886878728866577, 0.5469247698783875, 0.008702641353011131, 0.3916161358356476, 0.5605306029319763, 0.002648330759257078, 0.42489495873451233, 0.5581700801849365, -0.007024020422250032, 0.4502866566181183, 0.5395452976226807, -0.020518984645605087, 0.4126587510108948, 0.6356908082962036, -0.03045990690588951, 0.4823913276195526, 0.6301108002662659, -0.04948217421770096, 0.5081643462181091, 0.5763946771621704, -0.05866851657629013, 0.5220310688018799, 0.5255560278892517, -0.0636659488081932, 0.39604052901268005, 0.6358014345169067, -0.04440438747406006, 0.46058958768844604, 0.5432544946670532, -0.06411083787679672, 0.4712202548980713, 0.45641762018203735, -0.06953413039445877, 0.470192015171051, 0.4018280506134033, -0.073848657310009, 0.3796992301940918, 0.6073082685470581, -0.05613546073436737, 0.4435807466506958, 0.5132291316986084, -0.07559870183467865, 0.4556477665901184, 0.43327122926712036, -0.07650549709796906, 0.45507386326789856, 0.3812400698661804, -0.07674074918031693, 0.3675037622451782, 0.5651253461837769, -0.06615413725376129, 0.41660669445991516, 0.4966943860054016, -0.08463018387556076, 0.43507739901542664, 0.4388178586959839, -0.08587449789047241, 0.4428544342517853, 0.3972339332103729, -0.08498530834913254]"
4,[],"[0.35730141401290894, 0.527843177318573, -6.728820380885736e-07, 0.41373664140701294, 0.5211196541786194, 0.0054336064495146275, 0.4529614746570587, 0.5336576104164124, -0.006760457996279001, 0.4808761179447174, 0.543860137462616, -0.0227507296949625, 0.5046718716621399, 0.5417444109916687, -0.04103684425354004, 0.4558474123477936, 0.6355496644973755, -0.03703935444355011, 0.5067459940910339, 0.6204860806465149, -0.06941911578178406, 0.5228127241134644, 0.564119279384613, -0.08889240771532059, 0.529297411441803, 0.511957585811615, -0.09929780662059784, 0.43396425247192383, 0.644782543182373, -0.05378945916891098, 0.4720321297645569, 0.556671679019928, -0.08478421717882156, 0.47049540281295776, 0.47922369837760925, -0.09217644482851028, 0.4598599374294281, 0.4398564100265503, -0.09648340940475464, 0.40792611241340637, 0.6301751136779785, -0.07021085172891617, 0.449645072221756, 0.5392155051231384, -0.09937233477830887, 0.453673392534256, 0.4505593180656433, -0.0969412550330162, 0.44558700919151306, 0.3990022838115692, -0.09304175525903702, 0.3829008936882019, 0.6015831232070923, -0.08546409755945206, 0.4193965792655945, 0.5202233791351318, -0.10967691242694855, 0.42943745851516724, 0.4539702534675598, -0.10916718095541, 0.4301378130912781, 0.41382282972335815, -0.10565875470638275]"
5,[],"[0.4379405677318573, 0.5107848644256592, -3.301691435808607e-07, 0.49953702092170715, 0.47057977318763733, -0.01421674806624651, 0.5549843311309814, 0.49520036578178406, -0.020749442279338837, 0.5900871157646179, 0.533389151096344, -0.025508999824523926, 0.6233944296836853, 0.5496910810470581, -0.030725762248039246, 0.5469769835472107, 0.6195552349090576, -0.024024343118071556, 0.6003377437591553, 0.6358047723770142, -0.038445863872766495, 0.6373761296272278, 0.609426736831665, -0.046602509915828705, 0.6554678082466125, 0.5792835354804993, -0.05129091069102287, 0.5182377696037292, 0.6469308137893677, -0.023712970316410065, 0.5557066798210144, 0.5917151570320129, -0.04439254850149155, 0.5548266768455505, 0.5120559930801392, -0.049340639263391495, 0.5384848713874817, 0.4616771340370178, -0.04920976236462593, 0.48472708463668823, 0.6504703164100647, -0.024530285969376564, 0.5177086591720581, 0.5788540244102478, -0.05042382702231407, 0.514280378818512, 0.4893532395362854, -0.04977868124842644, 0.49917855858802795, 0.43645796179771423, -0.04359947144985199, 0.4505404829978943, 0.6444199085235596, -0.025074949488043785, 0.4835991859436035, 0.5801898241043091, -0.048164527863264084, 0.4872357249259949, 0.5026229023933411, -0.04707229137420654, 0.47885459661483765, 0.4538862705230713, -0.040532853454351425]"
6,[],"[0.33473876118659973, 0.523387610912323, -6.039593927198439e-07, 0.3894023299217224, 0.5337938070297241, 0.007636689580976963, 0.4341356158256531, 0.5508723855018616, -0.0031130851712077856, 0.47036364674568176, 0.5576754808425903, -0.017853055149316788, 0.5003507733345032, 0.5467095375061035, -0.03628868609666824, 0.4409141540527344, 0.6472229957580566, -0.0391225665807724, 0.499459445476532, 0.6512776613235474, -0.07178715616464615, 0.5255834460258484, 0.6101544499397278, -0.0923057496547699, 0.5460532903671265, 0.5691518783569336, -0.10428672283887863, 0.41813385486602783, 0.6524848937988281, -0.055683404207229614, 0.46731534600257874, 0.540784478187561, -0.08700206130743027, 0.4737131893634796, 0.4446716010570526, -0.09614869207143784, 0.4740607440471649, 0.385701060295105, -0.10226213186979294, 0.39290347695350647, 0.626416027545929, -0.07087106257677078, 0.4419228732585907, 0.5047011971473694, -0.09899445623159409, 0.4510765075683594, 0.41466963291168213, -0.09787734597921371, 0.45111948251724243, 0.35582786798477173, -0.09562607854604721, 0.3698965311050415, 0.5851330161094666, -0.08453190326690674, 0.4107721745967865, 0.48731496930122375, -0.10887916386127472, 0.4257351756095886, 0.4199354648590088, -0.10953637212514877, 0.4337289035320282, 0.3732387125492096, -0.10696593672037125]"
7,[],"[0.330606073141098, 0.5603594183921814, -4.7432718019990716e-07, 0.35140347480773926, 0.5327689051628113, -0.01880834251642227, 0.37561681866645813, 0.519018828868866, -0.04160846024751663, 0.39958488941192627, 0.4978363513946533, -0.06242385506629944, 0.4246327877044678, 0.469232439994812, -0.08531749993562698, 0.4079947769641876, 0.6303940415382385, -0.06578347831964493, 0.4722265601158142, 0.6039175391197205, -0.09968084841966629, 0.5018708109855652, 0.5547820329666138, -0.11875727772712708, 0.5212694406509399, 0.4973863959312439, -0.12838122248649597, 0.40842005610466003, 0.6433525085449219, -0.06771980971097946, 0.4564865827560425, 0.5364639163017273, -0.10009794682264328, 0.46243664622306824, 0.44769787788391113, -0.11005562543869019, 0.46284371614456177, 0.38597553968429565, -0.11524853110313416, 0.4022603929042816, 0.6296756863594055, -0.06936752796173096, 0.4472336769104004, 0.5174598097801208, -0.0968686193227768, 0.45061013102531433, 0.43201392889022827, -0.1001335084438324, 0.44772258400917053, 0.3700084090232849, -0.10000427812337875, 0.3938855230808258, 0.5979008078575134, -0.07147087901830673, 0.426008403301239, 0.513447642326355, -0.09439148753881454, 0.43323445320129395, 0.44846081733703613, -0.09839552640914917, 0.43343302607536316, 0.398068904876709, -0.09761638939380646]"
8,[],"[0.4188173711299896, 0.5136446356773376, -4.0767186959556057e-08, 0.4791656732559204, 0.460015207529068, -0.013998284935951233, 0.5321102142333984, 0.4580838084220886, -0.0329890251159668, 0.5737307667732239, 0.48229339718818665, -0.05149737372994423, 0.6128923296928406, 0.49950215220451355, -0.07200885564088821, 0.5219517946243286, 0.586922824382782, -0.06488127261400223, 0.5739349722862244, 0.6102703213691711, -0.10210936516523361, 0.6172743439674377, 0.5993062257766724, -0.12546508014202118, 0.6491210460662842, 0.5804973840713501, -0.14277125895023346, 0.4941686987876892, 0.6131613254547119, -0.07881934940814972, 0.5311046838760376, 0.5943446755409241, -0.12354841083288193, 0.5458454489707947, 0.5232982039451599, -0.1370885968208313, 0.5453191995620728, 0.470682293176651, -0.14457087218761444, 0.45699211955070496, 0.6218205094337463, -0.09258709847927094, 0.4844498336315155, 0.5740660429000854, -0.13626764714717865, 0.4884643852710724, 0.4763199985027313, -0.1360587626695633, 0.4830324947834015, 0.4155435562133789, -0.13092616200447083, 0.42030012607574463, 0.6151905655860901, -0.10645853728055954, 0.44746828079223633, 0.5567614436149597, -0.14565733075141907, 0.4554488956928253, 0.4767489433288574, -0.1490965634584427, 0.45428749918937683, 0.4247525930404663, -0.14626175165176392]"
9,[],"[0.40377217531204224, 0.5690904259681702, -4.29130864176841e-07, 0.4523381292819977, 0.5356606245040894, -0.011818226426839828, 0.4912964105606079, 0.5471487045288086, -0.026845300570130348, 0.5272222757339478, 0.5600663423538208, -0.0409461185336113, 0.5574910044670105, 0.5561516880989075, -0.05733543634414673, 0.4718572199344635, 0.6273759603500366, -0.05494210124015808, 0.49704259634017944, 0.6155252456665039, -0.08521336317062378, 0.5114322900772095, 0.5645044445991516, -0.1034085676074028, 0.5218583345413208, 0.5147058963775635, -0.11427632719278336, 0.4502217173576355, 0.6252384781837463, -0.0610305592417717, 0.46586543321609497, 0.5543361306190491, -0.09452685713768005, 0.4744078516960144, 0.4781267046928406, -0.10797805339097977, 0.47713762521743774, 0.42370301485061646, -0.11700160056352615, 0.43021315336227417, 0.617813766002655, -0.06657297909259796, 0.44843214750289917, 0.5346376299858093, -0.09706791490316391, 0.4580158293247223, 0.45775526762008667, -0.10359925776720047, 0.46185824275016785, 0.40717291831970215, -0.10592629760503769, 0.4102977514266968, 0.6072176098823547, -0.07199791073799133, 0.4352571666240692, 0.5468449592590332, -0.09788906574249268, 0.44675716757774353, 0.49355581402778625, -0.10408886522054672, 0.4533150792121887, 0.45456814765930176, -0.10621199756860733]"
