,Left,Right
0,"[0.43078944087028503, 0.48645448684692383, 1.6668847635514794e-08, 0.47308146953582764, 0.43354156613349915, 0.007145542185753584, 0.5053865909576416, 0.4231322705745697, 0.0098667461425066, 0.5223870873451233, 0.42510759830474854, 0.010686932131648064, 0.5329166054725647, 0.4321163594722748, 0.011325005441904068, 0.5548904538154602, 0.5056308507919312, 0.0019594738259911537, 0.6083835959434509, 0.5389705896377563, -0.0013780060689896345, 0.637727677822113, 0.5631006956100464, -0.0012650032294914126, 0.657668948173523, 0.5825154781341553, -0.00011205457121832296, 0.5438447594642639, 0.5760045647621155, -0.004718935117125511, 0.5967152118682861, 0.6365934014320374, -0.008517595008015633, 0.6069568991661072, 0.6644707322120667, -0.006621308624744415, 0.6049066781997681, 0.6720575094223022, -0.0022203566040843725, 0.5223053097724915, 0.6267502307891846, -0.011087215505540371, 0.5644440650939941, 0.6936814785003662, -0.015391282737255096, 0.5704091191291809, 0.7129345536231995, -0.010783874429762363, 0.5667092204093933, 0.7109765410423279, -0.004366402514278889, 0.4941596984863281, 0.6582000255584717, -0.01660306751728058, 0.5169550776481628, 0.7158955335617065, -0.019792644307017326, 0.5225984454154968, 0.7357886433601379, -0.014994959346950054, 0.5203211307525635, 0.7361550331115723, -0.008039318025112152]",[]
1,"[0.42821264266967773, 0.4772510528564453, 6.447168487966337e-08, 0.47076162695884705, 0.41553574800491333, 0.012980662286281586, 0.5013079643249512, 0.39842861890792847, 0.015296046622097492, 0.5147535800933838, 0.39954158663749695, 0.015289803966879845, 0.5214746594429016, 0.4054344594478607, 0.014524667523801327, 0.5519280433654785, 0.4682581424713135, -0.0038557557854801416, 0.6110952496528625, 0.49460071325302124, -0.007460874505341053, 0.6431834697723389, 0.5145642161369324, -0.006135640200227499, 0.6651666164398193, 0.5330239534378052, -0.003797714365646243, 0.545517086982727, 0.5373436808586121, -0.012649009004235268, 0.605458676815033, 0.5822363495826721, -0.014885330572724342, 0.6250073313713074, 0.6158877015113831, -0.01078164391219616, 0.6279221177101135, 0.6390007138252258, -0.005987183656543493, 0.5272094011306763, 0.594765841960907, -0.019778745248913765, 0.5777075886726379, 0.6532805562019348, -0.02083735167980194, 0.5919985771179199, 0.6860840320587158, -0.015482643619179726, 0.5927855372428894, 0.7026796936988831, -0.009980340488255024, 0.5018731951713562, 0.6347827911376953, -0.02543862909078598, 0.5339906215667725, 0.6904680132865906, -0.025296594947576523, 0.5467653274536133, 0.720615029335022, -0.019315756857395172, 0.5495911836624146, 0.7371498346328735, -0.012339679524302483]",[]
2,"[0.4369881749153137, 0.4877762794494629, 1.559030948783402e-08, 0.47204187512397766, 0.42829036712646484, 0.0024992399848997593, 0.5073699355125427, 0.40256446599960327, 0.0011736468877643347, 0.5324648022651672, 0.39304155111312866, -0.001966250129044056, 0.5489501357078552, 0.39542537927627563, -0.005617364775389433, 0.5494952201843262, 0.4443973898887634, -0.005989694967865944, 0.6043924689292908, 0.45096540451049805, -0.013224691152572632, 0.6358285546302795, 0.46510839462280273, -0.015539154410362244, 0.6536954641342163, 0.48100727796554565, -0.01575269177556038, 0.5512045621871948, 0.510083019733429, -0.012085829861462116, 0.6102211475372314, 0.534125030040741, -0.01730814389884472, 0.6320058703422546, 0.5617181062698364, -0.018384283408522606, 0.63421630859375, 0.5844211578369141, -0.017871294170618057, 0.5411980152130127, 0.569018542766571, -0.018282687291502953, 0.5940518975257874, 0.6068916916847229, -0.025306785479187965, 0.6102727651596069, 0.634713888168335, -0.027009371668100357, 0.6092559695243835, 0.6542376279830933, -0.026141105219721794, 0.5232944488525391, 0.6189759969711304, -0.023786330595612526, 0.5554662346839905, 0.6599062085151672, -0.029486166313290596, 0.5672644972801208, 0.6865853071212769, -0.02933923527598381, 0.5672998428344727, 0.703316330909729, -0.026746494695544243]",[]
3,"[0.44550105929374695, 0.5054001808166504, 1.9778285675897678e-08, 0.4641108810901642, 0.4446570873260498, -0.0054839374497532845, 0.49250108003616333, 0.40859246253967285, -0.009638701565563679, 0.5151394605636597, 0.39032888412475586, -0.015102391131222248, 0.5318561792373657, 0.38612526655197144, -0.02148396149277687, 0.5423810482025146, 0.4468843340873718, -0.009297824464738369, 0.5862995386123657, 0.43908053636550903, -0.019323362037539482, 0.6132094860076904, 0.45029500126838684, -0.02610638551414013, 0.6283522248268127, 0.46515363454818726, -0.029863879084587097, 0.550812304019928, 0.5135073661804199, -0.013477502390742302, 0.6073334813117981, 0.5296487212181091, -0.022536488249897957, 0.6206631660461426, 0.5589403510093689, -0.02866668999195099, 0.6115724444389343, 0.5818110108375549, -0.031091708689928055, 0.5452463626861572, 0.5743445158004761, -0.018394675105810165, 0.5960843563079834, 0.6061795949935913, -0.029620176181197166, 0.6049212217330933, 0.6347998976707458, -0.034974355250597, 0.5927445888519287, 0.6556423902511597, -0.03561319410800934, 0.5299265384674072, 0.6269291043281555, -0.023269841447472572, 0.5623784065246582, 0.6671672463417053, -0.03299768269062042, 0.5726639628410339, 0.6957297921180725, -0.03548473119735718, 0.5679400563240051, 0.7141686677932739, -0.03420061618089676]",[]
4,"[0.4396155774593353, 0.5263195037841797, 5.122537913848646e-07, 0.4678395986557007, 0.6382189989089966, -0.012202264741063118, 0.5073665380477905, 0.688057005405426, -0.022218704223632812, 0.5378662943840027, 0.7278111577033997, -0.031928859651088715, 0.5553443431854248, 0.7739022970199585, -0.043490730226039886, 0.5326889157295227, 0.6379967927932739, -0.03026508167386055, 0.5768946409225464, 0.6695290207862854, -0.05946693941950798, 0.5874995589256287, 0.702183723449707, -0.0838647112250328, 0.5806654095649719, 0.7324931621551514, -0.09881846606731415, 0.5343796014785767, 0.5854812860488892, -0.03592639043927193, 0.5882293581962585, 0.6126335859298706, -0.07089877873659134, 0.6014890074729919, 0.6376549601554871, -0.10447495430707932, 0.5935581922531128, 0.6625810861587524, -0.12671485543251038, 0.5331387519836426, 0.5353384613990784, -0.04176311194896698, 0.5843004584312439, 0.5349021553993225, -0.07127704471349716, 0.6152039170265198, 0.5438676476478577, -0.1007319986820221, 0.620990514755249, 0.5530183911323547, -0.11965488642454147, 0.527830183506012, 0.4893614649772644, -0.0469248965382576, 0.5697654485702515, 0.48605647683143616, -0.06611643731594086, 0.5981699824333191, 0.491809219121933, -0.08325184136629105, 0.6123624444007874, 0.5025335550308228, -0.09660187363624573]",[]
5,"[0.41114160418510437, 0.5501223802566528, 1.0266193228858356e-08, 0.46858689188957214, 0.5909851789474487, 0.04267072677612305, 0.4925869107246399, 0.6542551517486572, 0.0784219279885292, 0.4991958737373352, 0.7104689478874207, 0.10831021517515182, 0.49760666489601135, 0.7458101511001587, 0.13940156996250153, 0.47455257177352905, 0.7141390442848206, 0.09090729057788849, 0.4936448633670807, 0.7768436670303345, 0.13120247423648834, 0.5006757974624634, 0.7973861694335938, 0.15568703413009644, 0.5067057609558105, 0.8111696243286133, 0.17210884392261505, 0.4366285800933838, 0.7326146364212036, 0.08660443127155304, 0.4458712935447693, 0.8092799782752991, 0.12746407091617584, 0.4469040036201477, 0.841745138168335, 0.1445501148700714, 0.44877105951309204, 0.8535892367362976, 0.15614603459835052, 0.4014805555343628, 0.732352614402771, 0.08324553817510605, 0.39957499504089355, 0.7888250350952148, 0.11861742287874222, 0.403587281703949, 0.7999584674835205, 0.1276470124721527, 0.40641525387763977, 0.7991204857826233, 0.13239946961402893, 0.37025755643844604, 0.7131054401397705, 0.08326021581888199, 0.3666756749153137, 0.7491594552993774, 0.11852855980396271, 0.370484858751297, 0.7492226362228394, 0.13367849588394165, 0.37281087040901184, 0.7390490770339966, 0.142751544713974]",[]
6,"[0.40164321660995483, 0.5654758214950562, -5.458942453628879e-08, 0.4576003849506378, 0.5782198309898376, 0.034125905483961105, 0.4854806363582611, 0.6342167258262634, 0.059311944991350174, 0.4941383898258209, 0.6801475882530212, 0.08163104206323624, 0.4921436011791229, 0.710747241973877, 0.1054898202419281, 0.48312827944755554, 0.7123213410377502, 0.04412505775690079, 0.5113917589187622, 0.7797737717628479, 0.06564966589212418, 0.5236947536468506, 0.8101969957351685, 0.0831310972571373, 0.5301940441131592, 0.826499342918396, 0.09595116227865219, 0.44992387294769287, 0.7536159157752991, 0.03761482983827591, 0.47029370069503784, 0.8448529839515686, 0.05498358607292175, 0.47555309534072876, 0.876805305480957, 0.06720764935016632, 0.4799889922142029, 0.8918219804763794, 0.07814762741327286, 0.4151293635368347, 0.7690582871437073, 0.03399429842829704, 0.41700685024261475, 0.8564779162406921, 0.04899681359529495, 0.4208715856075287, 0.8870601654052734, 0.05881025269627571, 0.4221922755241394, 0.904201865196228, 0.06694096326828003, 0.37949880957603455, 0.7591100335121155, 0.03421793133020401, 0.378295361995697, 0.8131583333015442, 0.053279273211956024, 0.3795988857746124, 0.8219620585441589, 0.0678444504737854, 0.3796350359916687, 0.8166883587837219, 0.07926318049430847]",[]
7,"[0.40597009658813477, 0.600372314453125, -1.7873430735448892e-08, 0.46243298053741455, 0.6081820726394653, 0.023532221093773842, 0.4981204569339752, 0.6644523739814758, 0.042665522545576096, 0.5135036706924438, 0.7161359190940857, 0.06000585854053497, 0.5173457264900208, 0.7530777454376221, 0.07814102619886398, 0.49211716651916504, 0.7329244017601013, 0.03779388591647148, 0.5206851959228516, 0.7911863923072815, 0.06030546873807907, 0.5351656079292297, 0.8214135766029358, 0.07670318335294724, 0.5437098741531372, 0.840031623840332, 0.08767729997634888, 0.4575381278991699, 0.7758647203445435, 0.034065067768096924, 0.47773507237434387, 0.8510413765907288, 0.05538508668541908, 0.48558011651039124, 0.8791892528533936, 0.06652655452489853, 0.49147510528564453, 0.8951333165168762, 0.07483404874801636, 0.42348116636276245, 0.7936384081840515, 0.03235355392098427, 0.42902645468711853, 0.8658483028411865, 0.049018073827028275, 0.43536150455474854, 0.8946831226348877, 0.058042775839567184, 0.43743395805358887, 0.9113786220550537, 0.06409173458814621, 0.389169842004776, 0.7898550033569336, 0.033369433134794235, 0.3899056315422058, 0.8397982120513916, 0.050997667014598846, 0.39219141006469727, 0.8608845472335815, 0.06428375840187073, 0.3930200934410095, 0.8696039319038391, 0.07416203618049622]",[]
8,[],"[0.4417048990726471, 0.5713720321655273, 3.06549054585048e-07, 0.46546661853790283, 0.6590851545333862, 0.007093559484928846, 0.49924835562705994, 0.7041768431663513, 0.01594381034374237, 0.5241276621818542, 0.7353556752204895, 0.024122755974531174, 0.5372611880302429, 0.7662425637245178, 0.033864930272102356, 0.5380972623825073, 0.6364361643791199, 0.02187546156346798, 0.5800566673278809, 0.658889889717102, 0.030984027311205864, 0.5871069431304932, 0.684522271156311, 0.03804555535316467, 0.5775208473205566, 0.7013580203056335, 0.04517572000622749, 0.5397931337356567, 0.5780163407325745, 0.023875799030065536, 0.589589536190033, 0.5831754803657532, 0.036335911601781845, 0.5931296944618225, 0.6107603907585144, 0.044219356030225754, 0.5803443789482117, 0.6317542195320129, 0.0515134371817112, 0.5347235798835754, 0.5331339836120605, 0.025975551456212997, 0.5748870968818665, 0.540142297744751, 0.038586437702178955, 0.5782131552696228, 0.5678375363349915, 0.04963969066739082, 0.5688832998275757, 0.5878905653953552, 0.05825629085302353, 0.5229483246803284, 0.5061827301979065, 0.028312554582953453, 0.5546025633811951, 0.5054647326469421, 0.040611039847135544, 0.5588394999504089, 0.5255866050720215, 0.05218425765633583, 0.5534990429878235, 0.5429498553276062, 0.06272115558385849]"
9,"[0.4059777855873108, 0.5563923120498657, -1.0362397162566594e-08, 0.4666652977466583, 0.5623531341552734, 0.057026758790016174, 0.492410272359848, 0.601126492023468, 0.11116838455200195, 0.4981396496295929, 0.6349666714668274, 0.1581183671951294, 0.5009928345680237, 0.6630368232727051, 0.20873257517814636, 0.49038398265838623, 0.7073807716369629, 0.1307365745306015, 0.5132731795310974, 0.7567569613456726, 0.18407157063484192, 0.5236878395080566, 0.7815656661987305, 0.22035092115402222, 0.5290593504905701, 0.7970085144042969, 0.24791491031646729, 0.45525887608528137, 0.7275559306144714, 0.13151668012142181, 0.47285354137420654, 0.805655300617218, 0.1913023442029953, 0.47855907678604126, 0.8312951922416687, 0.22936592996120453, 0.48350611329078674, 0.8418931365013123, 0.26014357805252075, 0.41852468252182007, 0.7370867133140564, 0.1315404623746872, 0.4213801622390747, 0.796259343624115, 0.18324695527553558, 0.4292890429496765, 0.8047642707824707, 0.21134279668331146, 0.43685925006866455, 0.8077136874198914, 0.23341599106788635, 0.3873351216316223, 0.726571261882782, 0.1344773918390274, 0.3883317708969116, 0.7643991708755493, 0.17749187350273132, 0.39407312870025635, 0.7639755010604858, 0.20094890892505646, 0.39964866638183594, 0.7628129720687866, 0.22082488238811493]",[]
