,Left,Right
0,[],"[0.32336533069610596, 0.5625652074813843, -5.245693159849907e-07, 0.37452808022499084, 0.5494565963745117, -0.007778660394251347, 0.4149527847766876, 0.5484986305236816, -0.024385400116443634, 0.4433288872241974, 0.5386742949485779, -0.04227355122566223, 0.46567070484161377, 0.5235817432403564, -0.06181228905916214, 0.41215240955352783, 0.663543164730072, -0.040161680430173874, 0.4623083472251892, 0.6596636176109314, -0.0740172490477562, 0.4821484684944153, 0.6074965596199036, -0.0971653088927269, 0.49293291568756104, 0.5555826425552368, -0.1099168062210083, 0.38574501872062683, 0.6669368147850037, -0.05084827169775963, 0.43845468759536743, 0.6150023937225342, -0.08261379599571228, 0.4613763391971588, 0.5331369042396545, -0.0954287052154541, 0.4711548686027527, 0.4679628014564514, -0.10274753719568253, 0.35785454511642456, 0.6471351981163025, -0.06248047947883606, 0.4051535427570343, 0.5769897103309631, -0.09158308058977127, 0.4292016327381134, 0.49844348430633545, -0.0956665426492691, 0.44237521290779114, 0.4405967891216278, -0.09565001726150513, 0.3330802321434021, 0.6123913526535034, -0.07416464388370514, 0.3631002902984619, 0.564650297164917, -0.09661351144313812, 0.3843599557876587, 0.5206286907196045, -0.09887393563985825, 0.4008431136608124, 0.4887373149394989, -0.09784679859876633]"
1,[],"[0.33494478464126587, 0.566010594367981, -6.12767735219677e-07, 0.38922739028930664, 0.5521073341369629, -0.006948957219719887, 0.4292536973953247, 0.5592608451843262, -0.022491872310638428, 0.4569634795188904, 0.5635138154029846, -0.03958763927221298, 0.4794262647628784, 0.5669521689414978, -0.05800238251686096, 0.42804911732673645, 0.6793833374977112, -0.0375230573117733, 0.4735509157180786, 0.6834930777549744, -0.070626400411129, 0.48901277780532837, 0.6295369267463684, -0.09329827129840851, 0.4982694089412689, 0.5769696831703186, -0.10528060048818588, 0.40087491273880005, 0.682722806930542, -0.047800153493881226, 0.44797301292419434, 0.630282998085022, -0.07842674106359482, 0.46681541204452515, 0.5474371314048767, -0.09056272357702255, 0.47200900316238403, 0.4866929054260254, -0.09711384028196335, 0.37118640542030334, 0.6651954650878906, -0.05897386372089386, 0.4173261523246765, 0.5971935987472534, -0.08675544708967209, 0.4370443522930145, 0.5173134207725525, -0.0891367718577385, 0.4450213313102722, 0.4609839916229248, -0.08766781538724899, 0.3439188003540039, 0.6326934695243835, -0.07009873539209366, 0.3763475716114044, 0.5803850293159485, -0.09067363291978836, 0.3959745764732361, 0.5310280323028564, -0.09048930555582047, 0.40969550609588623, 0.495799720287323, -0.08720725029706955]"
2,[],"[0.40349963307380676, 0.5237597823143005, -3.6759732324753713e-07, 0.4753989279270172, 0.528907060623169, -0.019050272181630135, 0.5339398384094238, 0.572262704372406, -0.03208216279745102, 0.5753775835037231, 0.6245614290237427, -0.0431814044713974, 0.6045753955841064, 0.6704990863800049, -0.053042907267808914, 0.4929630756378174, 0.6915687918663025, -0.03909871727228165, 0.546626091003418, 0.7472149729728699, -0.06394728273153305, 0.5888662934303284, 0.7437328100204468, -0.07769975811243057, 0.6153659224510193, 0.7242246270179749, -0.0858609527349472, 0.4522079825401306, 0.7019350528717041, -0.04098856821656227, 0.4920578896999359, 0.6976363062858582, -0.06967278569936752, 0.5184608101844788, 0.6384645104408264, -0.0755949318408966, 0.5244616866111755, 0.5928011536598206, -0.07644591480493546, 0.4107569456100464, 0.6839374303817749, -0.04476676881313324, 0.45057451725006104, 0.6606084108352661, -0.07447537034749985, 0.4771740138530731, 0.5943829417228699, -0.07184961438179016, 0.4854847490787506, 0.5439486503601074, -0.06480112671852112, 0.3709675073623657, 0.6516960263252258, -0.049223870038986206, 0.399456262588501, 0.6251254677772522, -0.0741843730211258, 0.42439743876457214, 0.5801714062690735, -0.0735744759440422, 0.4383848309516907, 0.542641282081604, -0.06799910217523575]"
3,[],"[0.3177826404571533, 0.6413449645042419, -1.486568805830757e-07, 0.3584337830543518, 0.6489614248275757, -0.006523501593619585, 0.39573928713798523, 0.6609194278717041, -0.020728884264826775, 0.4235093891620636, 0.6634445190429688, -0.034635137766599655, 0.44894710183143616, 0.6573755741119385, -0.05056734383106232, 0.3886677324771881, 0.7309789657592773, -0.052427027374506, 0.42418310046195984, 0.7624191641807556, -0.0847637951374054, 0.45253098011016846, 0.7353881001472473, -0.1031615287065506, 0.47262248396873474, 0.6955093741416931, -0.11274579912424088, 0.3662528097629547, 0.7275562882423401, -0.06301487237215042, 0.4133714735507965, 0.7054451704025269, -0.09546764194965363, 0.44215503334999084, 0.6434241533279419, -0.10618340224027634, 0.45789018273353577, 0.5918969511985779, -0.11132321506738663, 0.34062477946281433, 0.7041042447090149, -0.07308527082204819, 0.3867124319076538, 0.6611132621765137, -0.10352617502212524, 0.41655492782592773, 0.5998695492744446, -0.1099127009510994, 0.43446362018585205, 0.5532674789428711, -0.11059223860502243, 0.31692540645599365, 0.6702573895454407, -0.08224182575941086, 0.3477267622947693, 0.639031171798706, -0.10839758813381195, 0.3715227246284485, 0.6117002367973328, -0.11470775306224823, 0.38773080706596375, 0.593076229095459, -0.1157590001821518]"
4,[],"[0.3111744523048401, 0.6216745376586914, -3.9757753711455734e-07, 0.35864871740341187, 0.6249700784683228, -0.005783179774880409, 0.3980918824672699, 0.6370397806167603, -0.01826634258031845, 0.426403671503067, 0.6394273042678833, -0.03129104897379875, 0.45158496499061584, 0.6316446661949158, -0.046048760414123535, 0.3917011320590973, 0.7228920459747314, -0.04252525046467781, 0.4355067312717438, 0.7484453320503235, -0.07260867953300476, 0.4616183340549469, 0.7134255170822144, -0.09055882692337036, 0.47904738783836365, 0.6695548295974731, -0.09985723346471786, 0.3675341010093689, 0.7216631770133972, -0.05226867273449898, 0.4176003932952881, 0.6783068776130676, -0.08170387148857117, 0.4452255666255951, 0.6014582514762878, -0.0920141413807869, 0.46003347635269165, 0.5400436520576477, -0.09758877009153366, 0.34162649512290955, 0.6978092193603516, -0.06222511827945709, 0.38911324739456177, 0.6410439014434814, -0.08869322389364243, 0.41717618703842163, 0.5750834345817566, -0.09384322911500931, 0.4343029856681824, 0.5251394510269165, -0.09503573924303055, 0.3171865940093994, 0.6626348495483398, -0.07179813086986542, 0.3481270670890808, 0.6224043369293213, -0.09418740123510361, 0.3689013123512268, 0.5893370509147644, -0.09890332818031311, 0.3842601180076599, 0.5663206577301025, -0.09954448789358139]"
5,[],"[0.31798481941223145, 0.6108915209770203, -4.950834977535123e-07, 0.36572104692459106, 0.6108658313751221, -0.010376251302659512, 0.4029613733291626, 0.6261723637580872, -0.0253947451710701, 0.43050116300582886, 0.6306815147399902, -0.04067949950695038, 0.4544890522956848, 0.6259176731109619, -0.05728968605399132, 0.3954750895500183, 0.7242584824562073, -0.04601973667740822, 0.4408298432826996, 0.750583827495575, -0.07688678801059723, 0.46510401368141174, 0.7087526321411133, -0.09431808441877365, 0.4799651503562927, 0.6591761112213135, -0.10310076177120209, 0.36962759494781494, 0.7216631174087524, -0.05425572767853737, 0.4214301109313965, 0.67463219165802, -0.08542356640100479, 0.44921448826789856, 0.5917576551437378, -0.09622932225465775, 0.462609201669693, 0.525658130645752, -0.10201288014650345, 0.3426082134246826, 0.6963829398155212, -0.06314487010240555, 0.38940829038619995, 0.6401904821395874, -0.09274190664291382, 0.41566798090934753, 0.569298505783081, -0.09746050834655762, 0.42989009618759155, 0.5163000226020813, -0.09764472395181656, 0.3178991377353668, 0.6599833965301514, -0.07194756716489792, 0.348024845123291, 0.6176937818527222, -0.09638684242963791, 0.3687976002693176, 0.5841073393821716, -0.10052553564310074, 0.38267382979393005, 0.5617375373840332, -0.10018669068813324]"
6,"[0.43730542063713074, 0.6665579676628113, 1.3504964258004293e-08, 0.4865865707397461, 0.6278270483016968, 0.007910147309303284, 0.5375229120254517, 0.6299864053726196, 0.003785977140069008, 0.5719919204711914, 0.6572666764259338, -0.0034921476617455482, 0.5938294529914856, 0.6955181360244751, -0.009601177647709846, 0.5656461119651794, 0.6663122773170471, -0.007878648117184639, 0.6117674112319946, 0.7442309260368347, -0.02042214572429657, 0.6121963262557983, 0.782372236251831, -0.025368953123688698, 0.6018418073654175, 0.7930535674095154, -0.025857433676719666, 0.5517549514770508, 0.7070868611335754, -0.018402719870209694, 0.5931736826896667, 0.7932870984077454, -0.026099396869540215, 0.5908985733985901, 0.8327773213386536, -0.025183772668242455, 0.5786620378494263, 0.8413572311401367, -0.022913696244359016, 0.5297442078590393, 0.7462664842605591, -0.028484705835580826, 0.568934440612793, 0.8227251172065735, -0.033416666090488434, 0.5695103406906128, 0.8573119044303894, -0.02544715441763401, 0.5611901879310608, 0.8633934855461121, -0.018769526854157448, 0.5028024315834045, 0.780709445476532, -0.03794674575328827, 0.5320549607276917, 0.8453004360198975, -0.039624471217393875, 0.5394322872161865, 0.8755990862846375, -0.03152867406606674, 0.5404082536697388, 0.8840618133544922, -0.023619942367076874]",[]
7,[],"[0.4365343451499939, 0.6963950395584106, 1.6112112177779636e-07, 0.4645831882953644, 0.6349408030509949, -0.009774013422429562, 0.5032183527946472, 0.6063324213027954, -0.015403294935822487, 0.5331889986991882, 0.6062421798706055, -0.021082155406475067, 0.5542529225349426, 0.6169793605804443, -0.025917276740074158, 0.5474050641059875, 0.6680691838264465, -0.003513297298923135, 0.5873473882675171, 0.6999670267105103, -0.011023406870663166, 0.6024467349052429, 0.7289097309112549, -0.018468189984560013, 0.609595000743866, 0.7543889284133911, -0.023940766230225563, 0.5424028635025024, 0.712396502494812, -0.005862517282366753, 0.5815611481666565, 0.7506973743438721, -0.013835014775395393, 0.5900573134422302, 0.7851224541664124, -0.022275777533650398, 0.5867525935173035, 0.8118440508842468, -0.027923407033085823, 0.5298866033554077, 0.7502231001853943, -0.010099943727254868, 0.5667393207550049, 0.7862091064453125, -0.019573761150240898, 0.5737780332565308, 0.8183549642562866, -0.026120755821466446, 0.5694717764854431, 0.8430145978927612, -0.029994623735547066, 0.5107117891311646, 0.7874805331230164, -0.015138997696340084, 0.5374648571014404, 0.8266132473945618, -0.0239116121083498, 0.5430362820625305, 0.8537547588348389, -0.02702365070581436, 0.541473388671875, 0.8725975155830383, -0.028230544179677963]"
8,"[0.44134852290153503, 0.6852343082427979, 1.5229505834213342e-07, 0.47115302085876465, 0.6306971907615662, -0.007246874272823334, 0.5085592269897461, 0.6089272499084473, -0.012829159386456013, 0.5353078246116638, 0.6120011210441589, -0.018565436825156212, 0.5560840368270874, 0.6230127811431885, -0.023672403767704964, 0.5538641810417175, 0.6715349555015564, -0.005466958042234182, 0.5906717777252197, 0.7080373764038086, -0.012889486737549305, 0.6032099723815918, 0.7410234212875366, -0.019728567451238632, 0.6079630255699158, 0.769766092300415, -0.024553552269935608, 0.5465337634086609, 0.7182410359382629, -0.008465002290904522, 0.5800763964653015, 0.7649575471878052, -0.015407415106892586, 0.5844597816467285, 0.8027389645576477, -0.022041527554392815, 0.5775393843650818, 0.8296473026275635, -0.02628621645271778, 0.5313146710395813, 0.7563657760620117, -0.012766783125698566, 0.5628904700279236, 0.8008737564086914, -0.020671628415584564, 0.5667930841445923, 0.834343433380127, -0.02415672317147255, 0.5598599314689636, 0.8575721383094788, -0.02581707015633583, 0.5093448162078857, 0.7917765378952026, -0.01764720305800438, 0.5332697033882141, 0.8339834213256836, -0.024266809225082397, 0.5386456847190857, 0.8603695631027222, -0.024913344532251358, 0.5369167923927307, 0.8776069283485413, -0.024142269045114517]",[]
9,"[0.4230955243110657, 0.6546745896339417, -2.997710168983758e-07, 0.504973828792572, 0.6561441421508789, -0.0014898241497576237, 0.5514968633651733, 0.7117509841918945, 0.0055411746725440025, 0.578118622303009, 0.7750295400619507, 0.014764552004635334, 0.593437671661377, 0.8235892653465271, 0.02629995532333851, 0.52792888879776, 0.8491920232772827, 0.019083673134446144, 0.5726767778396606, 0.8770795464515686, 0.04451824352145195, 0.5837312936782837, 0.846252977848053, 0.06038708984851837, 0.5784516334533691, 0.824068546295166, 0.06929948180913925, 0.49435675144195557, 0.8761688470840454, 0.027411049231886864, 0.5420215725898743, 0.8832038640975952, 0.05679402872920036, 0.553553581237793, 0.8460023403167725, 0.06460278481245041, 0.5460794568061829, 0.8185244798660278, 0.06487622857093811, 0.4676392376422882, 0.8758336305618286, 0.03674793615937233, 0.5127132534980774, 0.8797867298126221, 0.05916355550289154, 0.5235604047775269, 0.8458309173583984, 0.06112196296453476, 0.5156957507133484, 0.8171215653419495, 0.057082898914813995, 0.447750449180603, 0.8665270805358887, 0.046765804290771484, 0.48387640714645386, 0.8697152733802795, 0.06364107877016068, 0.4927283227443695, 0.8437877297401428, 0.07032717019319534, 0.48814183473587036, 0.8188599944114685, 0.07300831377506256]",[]
